Episode,Steps,Reward,CoinsCollected,TotalCoins,CheckpointsCollected,TotalCheckpoints,JumpCount,JumpPenalty,DashCount,DashPenalty,CumulativeAvgSteps,CumulativeAvgRewards
100,199,9.12,1,144,0,43,30,0.30,13,0.26,247,-0.2377886
101,1119,-192.89,3,144,1,43,362,3.62,296,5.92,256,-2.28338
102,363,18.36,3,144,2,43,99,0.99,54,1.08,257,-2.167269
103,80,4.61,2,144,0,43,22,0.22,9,0.18,255,-2.118864
104,286,17.59,2,144,1,43,76,0.76,38,0.76,255,-1.979732
105,302,6.95,0,144,1,43,60,0.60,28,0.56,256,-1.927911
106,33,6.32,1,144,0,43,4,0.04,2,0.04,254,-1.857437
107,410,6.27,3,144,0,43,89,0.89,44,0.88,255,-1.817496
108,0,-3.00,0,144,0,43,0,0.00,0,0.00,253,-1.828445
109,41,13.29,1,144,1,43,19,0.19,6,0.12,251,-1.72034
110,61,4.09,1,144,0,43,13,0.13,3,0.06,249,-1.675527
111,0,-3.00,0,144,0,43,0,0.00,0,0.00,247,-1.687459
112,344,11.32,1,144,2,43,80,0.80,58,1.16,248,-1.636524
113,280,1.75,4,144,0,43,93,0.93,34,0.68,248,-1.645366
114,206,8.91,0,144,0,43,13,0.13,7,0.14,248,-1.555148
115,63,-6.80,0,144,0,43,20,0.20,5,0.10,246,-1.603379
116,228,26.92,2,144,1,43,36,0.36,15,0.30,246,-1.395187
117,67,1.49,1,144,0,43,15,0.15,6,0.12,244,-1.378731
118,591,12.76,4,144,1,43,189,1.89,90,1.80,247,-1.333448
119,290,11.25,2,144,0,43,69,0.69,24,0.48,247,-1.249227
120,0,-3.00,0,144,0,43,0,0.00,0,0.00,245,-1.263816
121,108,32.73,2,144,1,43,18,0.18,7,0.14,244,-1.016195
122,52,24.86,1,144,1,43,11,0.11,0,0.00,243,-0.8297858
123,179,34.49,3,144,1,43,33,0.33,16,0.32,242,-0.5838003
124,181,20.42,2,144,0,43,42,0.42,9,0.18,242,-0.4304183
125,107,30.69,2,144,1,43,20,0.20,6,0.12,241,-0.2137106
126,151,-2.91,1,144,0,43,35,0.35,25,0.50,240,-0.2473798
127,122,22.05,3,144,0,43,30,0.30,14,0.28,239,-0.09276745
128,131,7.08,1,144,0,43,10,0.10,12,0.24,238,-0.04479659
129,207,-31.60,0,144,0,43,63,0.63,40,0.80,238,-0.3004747
130,123,10.43,2,144,0,43,26,0.26,10,0.20,237,-0.2321678
131,163,14.04,3,144,1,43,65,0.65,32,0.64,236,-0.1666984
132,74,-2.15,1,144,0,43,16,0.16,5,0.10,235,-0.1889442
133,352,30.70,1,144,1,43,47,0.47,24,0.48,236,0.01346882
134,141,10.18,3,144,0,43,24,0.24,6,0.12,235,0.07113491
135,251,58.24,3,144,2,43,47,0.47,21,0.42,235,0.4455175
136,95,7.68,1,144,0,43,7,0.07,2,0.04,234,0.4927984
137,177,35.47,3,144,1,43,42,0.42,13,0.26,234,0.7109838
138,312,6.21,1,144,1,43,61,0.61,36,0.72,235,0.7193437
139,460,-12.44,3,144,2,43,183,1.83,86,1.72,236,0.5506838
140,361,93.57,4,144,4,43,76,0.76,34,0.68,237,1.118509
141,44,16.95,0,144,1,43,13,0.13,1,0.02,236,1.213203
142,51,2.95,1,144,0,43,9,0.09,2,0.04,234,1.219651
143,625,7.01,4,144,1,43,150,1.50,74,1.48,237,1.20362
144,1015,-99.09,6,144,3,43,373,3.73,236,4.72,243,0.3710839
145,521,-33.53,3,144,0,43,131,1.31,85,1.70,244,0.1021567
146,1031,-34.12,7,144,4,43,331,3.31,197,3.94,250,-0.2789305
147,678,-67.46,1,144,1,43,189,1.89,124,2.48,253,-0.7862438
148,104,15.97,0,144,1,43,23,0.23,8,0.16,252,-0.6914002
149,84,6.64,1,144,0,43,6,0.06,0,0.00,251,-0.6472691
150,402,35.03,5,144,2,43,117,1.17,51,1.02,252,-0.4781712
151,2520,-361.67,7,144,4,43,844,8.44,568,11.36,267,-3.095122
152,116,20.96,1,144,1,43,27,0.27,15,0.30,266,-2.960486
153,1095,-124.38,10,144,2,43,404,4.04,285,5.70,271,-3.893508
154,32,4.24,1,144,0,43,6,0.06,2,0.04,269,-3.845838
155,30,2.57,1,144,0,43,7,0.07,2,0.04,268,-3.80963
156,273,-0.46,2,144,0,43,56,0.56,26,0.52,268,-3.804007
157,307,24.43,2,144,1,43,89,0.89,26,0.52,268,-3.65682
158,28,21.05,1,144,1,43,4,0.04,4,0.08,267,-3.520304
159,101,17.44,3,144,0,43,31,0.31,8,0.16,266,-3.404527
160,426,-77.13,2,144,0,43,166,1.66,103,2.06,267,-3.897237
161,723,-8.00,8,144,2,43,247,2.47,143,2.86,269,-4.019248
162,191,17.33,2,144,0,43,38,0.38,14,0.28,269,-3.900113
163,84,28.76,2,144,1,43,24,0.24,6,0.12,268,-3.724718
164,411,-7.53,3,144,1,43,117,1.17,73,1.46,269,-3.79085
165,53,25.94,1,144,1,43,7,0.07,0,0.00,267,-3.629361
166,163,-2.15,2,144,0,43,57,0.57,26,0.52,267,-3.635409
167,183,4.71,3,144,0,43,40,0.40,33,0.66,266,-3.604288
168,1431,-241.12,8,144,3,43,551,5.51,454,9.08,273,-5.179528
169,148,-9.85,0,144,0,43,27,0.27,6,0.12,272,-5.209445
170,294,11.14,4,144,2,43,122,1.22,64,1.28,273,-5.171681
171,375,30.39,3,144,1,43,66,0.66,43,0.86,273,-4.998393
172,130,30.69,2,144,1,43,18,0.18,9,0.18,272,-4.814608
173,399,20.92,2,144,1,43,89,0.89,35,0.70,273,-4.696512
174,503,29.18,5,144,3,43,160,1.60,89,1.78,274,-4.581306
175,166,30.08,1,144,1,43,27,0.27,7,0.14,274,-4.40285
176,150,26.34,1,144,1,43,36,0.36,5,0.10,273,-4.247928
177,249,-9.32,1,144,1,43,73,0.73,50,1.00,273,-4.303403
178,51,25.16,1,144,1,43,9,0.09,0,0.00,272,-4.155371
179,233,19.33,1,144,1,43,59,0.59,27,0.54,271,-4.047348
180,305,30.21,1,144,1,43,60,0.60,24,0.48,272,-3.879811
181,0,-3.00,0,144,0,43,0,0.00,0,0.00,270,-3.87495
182,419,61.46,6,144,3,43,105,1.05,63,1.26,271,-3.589865
183,812,-0.70,4,144,2,43,242,2.42,99,1.98,274,-3.638709
184,439,-35.67,2,144,0,43,129,1.29,77,1.54,275,-3.835745
185,56,26.56,1,144,1,43,13,0.13,1,0.02,274,-3.688598
186,85,2.34,1,144,0,43,19,0.19,3,0.06,273,-3.661242
187,316,27.03,4,144,1,43,74,0.74,47,0.94,273,-3.533417
188,162,18.80,2,144,0,43,39,0.39,12,0.24,272,-3.42534
189,760,-40.10,4,144,1,43,257,2.57,109,2.18,275,-3.671522
190,513,-24.54,4,144,2,43,197,1.97,105,2.10,276,-3.841895
191,151,45.31,4,144,1,43,34,0.34,11,0.22,275,-3.614206
192,164,-11.66,1,144,0,43,47,0.47,26,0.52,275,-3.664881
193,422,-33.03,1,144,1,43,107,1.07,52,1.04,276,-3.843637
194,661,-22.54,5,144,1,43,199,1.99,121,2.42,278,-3.992614
195,149,11.14,1,144,0,43,25,0.25,6,0.12,277,-3.920475
196,284,36.70,2,144,1,43,46,0.46,21,0.42,277,-3.736685
197,153,2.69,2,144,0,43,43,0.43,21,0.42,276,-3.715431
198,300,-39.35,1,144,1,43,107,1.07,72,1.44,276,-3.923351
199,171,36.05,2,144,1,43,26,0.26,7,0.14,276,-3.743152
200,217,31.46,1,144,1,43,32,0.32,11,0.22,276,-3.584937
201,32,-0.28,0,144,0,43,9,0.09,2,0.04,274,-3.56916
202,193,-6.02,2,144,0,43,56,0.56,18,0.36,274,-3.592734
203,646,11.77,3,144,3,43,186,1.86,138,2.76,276,-3.58444
204,51,10.47,1,144,0,43,4,0.04,0,0.00,275,-3.519148
205,3196,-682.05,5,144,3,43,1180,11.80,893,17.86,289,-7.024683
206,163,17.91,2,144,0,43,37,0.37,16,0.32,288,-6.913737
207,0,-3.00,0,144,0,43,0,0.00,0,0.00,287,-6.89483
208,94,18.87,1,144,1,43,32,0.32,6,0.12,286,-6.787593
209,291,29.88,2,144,1,43,56,0.56,22,0.44,286,-6.634713
210,300,-4.80,1,144,0,43,85,0.85,39,0.78,286,-6.637064
211,402,-8.87,4,144,2,43,161,1.61,88,1.76,287,-6.698843
212,0,-3.00,0,144,0,43,0,0.00,0,0.00,285,-6.681396
213,295,66.22,4,144,2,43,56,0.56,23,0.46,285,-6.378794
214,217,-17.13,1,144,0,43,56,0.56,38,0.76,285,-6.438448
215,486,26.86,3,144,2,43,137,1.37,67,1.34,286,-6.32748
216,150,46.41,3,144,1,43,35,0.35,5,0.10,285,-6.105823
217,0,-3.00,0,144,0,43,0,0.00,0,0.00,284,-6.09151
218,772,-28.18,4,144,1,43,209,2.09,129,2.58,286,-6.237668
219,142,-9.59,0,144,0,43,33,0.33,15,0.30,286,-6.255849
220,37,31.05,3,144,1,43,12,0.12,6,0.12,284,-6.107395
221,297,23.03,3,144,1,43,77,0.77,26,0.52,284,-6.001338
222,50,8.64,1,144,0,43,5,0.05,0,0.00,283,-5.938742
223,164,-9.89,1,144,0,43,27,0.27,9,0.18,283,-5.961574
224,188,22.87,0,144,1,43,26,0.26,3,0.06,282,-5.844653
225,125,32.68,3,144,1,43,29,0.29,7,0.14,282,-5.694935
226,39,1.97,1,144,0,43,7,0.07,3,0.06,281,-5.664662
227,101,9.78,1,144,0,43,14,0.14,7,0.14,280,-5.600904
228,259,28.80,3,144,1,43,50,0.50,21,0.42,280,-5.473402
229,566,-5.57,3,144,0,43,138,1.38,67,1.34,281,-5.494786
230,267,26.73,2,144,1,43,49,0.49,9,0.18,281,-5.373755
231,255,-1.87,2,144,0,43,66,0.66,26,0.52,281,-5.369716
232,172,-8.62,1,144,0,43,45,0.45,20,0.40,280,-5.390362
233,166,22.38,2,144,1,43,27,0.27,18,0.36,280,-5.289828
234,278,-23.69,1,144,1,43,104,1.04,51,1.02,280,-5.390159
235,538,-45.51,3,144,1,43,203,2.03,94,1.88,281,-5.596301
236,136,34.22,2,144,1,43,20,0.20,11,0.22,280,-5.445119
237,242,13.82,2,144,0,43,66,0.66,15,0.30,280,-5.373734
238,149,23.00,2,144,1,43,34,0.34,24,0.48,280,-5.273566
239,86,9.74,1,144,0,43,4,0.04,0,0.00,279,-5.213804
240,98,32.84,1,144,1,43,8,0.08,3,0.06,278,-5.068414
241,170,-9.09,1,144,0,43,46,0.46,22,0.44,278,-5.0917
242,37,17.21,0,144,1,43,7,0.07,3,0.06,277,-5.009685
243,182,28.38,1,144,1,43,21,0.21,10,0.20,276,-4.886374
244,391,30.83,2,144,2,43,103,1.03,49,0.98,277,-4.772988
245,51,31.56,3,144,1,43,17,0.17,7,0.14,276,-4.643933
246,354,-10.31,2,144,1,43,91,0.91,61,1.22,276,-4.690722
247,95,21.39,1,144,1,43,28,0.28,6,0.12,275,-4.598965
248,161,18.96,3,144,1,43,62,0.62,21,0.42,275,-4.52596
249,85,8.31,1,144,0,43,9,0.09,0,0.00,274,-4.477558
250,0,-3.00,0,144,0,43,0,0.00,0,0.00,273,-4.471647
251,47,11.52,2,144,0,43,10,0.10,1,0.02,272,-4.413942
252,580,47.40,4,144,2,43,148,1.48,84,1.68,273,-4.250359
253,308,-5.14,2,144,0,43,78,0.78,36,0.72,273,-4.265289
254,132,-6.22,1,144,0,43,46,0.46,18,0.36,273,-4.278956
255,208,29.63,1,144,1,43,38,0.38,11,0.22,273,-4.160181
256,219,23.36,2,144,1,43,54,0.54,23,0.46,272,-4.071097
257,27,22.71,1,144,1,43,5,0.05,1,0.02,272,-3.978924
258,287,20.70,2,144,1,43,60,0.60,34,0.68,272,-3.902627
259,146,17.97,1,144,1,43,39,0.39,16,0.32,271,-3.832565
260,55,9.39,1,144,0,43,6,0.06,0,0.00,270,-3.784599
261,237,14.66,2,144,0,43,59,0.59,16,0.32,270,-3.722722
262,123,12.43,1,144,1,43,29,0.29,19,0.38,270,-3.675169
263,164,42.18,5,144,1,43,47,0.47,20,0.40,269,-3.52618
264,339,-2.69,2,144,0,43,80,0.80,31,0.62,269,-3.533644
265,113,11.56,1,144,0,43,9,0.09,4,0.08,269,-3.479957
266,445,-40.68,3,144,0,43,172,1.72,86,1.72,269,-3.640556
267,119,24.21,1,144,1,43,38,0.38,9,0.18,269,-3.549656
268,280,41.59,3,144,1,43,77,0.77,26,0.52,269,-3.4025
269,361,-6.71,2,144,0,43,71,0.71,32,0.64,269,-3.42499
270,261,-15.89,1,144,0,43,75,0.75,32,0.64,269,-3.47887
271,258,54.17,1,144,2,43,46,0.46,21,0.42,269,-3.289129
272,399,8.39,3,144,1,43,88,0.88,67,1.34,270,-3.27057
273,52,24.40,1,144,1,43,13,0.13,0,0.00,269,-3.180756
274,80,28.03,1,144,1,43,14,0.14,1,0.02,268,-3.078469
275,298,-0.78,2,144,0,43,80,0.80,41,0.82,268,-3.081034
276,152,-4.11,1,144,0,43,43,0.43,12,0.24,268,-3.089715
277,37,14.94,0,144,1,43,5,0.05,6,0.12,267,-3.033646
278,220,7.24,2,144,1,43,71,0.71,36,0.72,267,-3.015188
279,130,24.25,2,144,1,43,37,0.37,15,0.30,266,-2.933161
280,778,-35.28,5,144,2,43,259,2.59,149,2.98,268,-3.097582
281,62,-1.82,1,144,0,43,24,0.24,7,0.14,267,-3.096855
282,349,15.70,2,144,1,43,81,0.81,43,0.86,268,-3.049292
283,112,6.62,0,144,0,43,15,0.15,3,0.06,267,-3.015855
284,428,27.88,1,144,1,43,102,1.02,50,1.00,268,-2.924826
285,278,-25.18,3,144,0,43,118,1.18,57,1.14,268,-3.018351
286,504,37.25,3,144,2,43,146,1.46,62,1.24,269,-2.910552
287,49,3.13,1,144,0,43,9,0.09,3,0.06,268,-2.892455
288,148,27.54,2,144,1,43,40,0.40,6,0.12,267,-2.801485
289,60,-7.04,0,144,0,43,11,0.11,9,0.18,267,-2.817157
290,1379,-207.98,4,144,2,43,488,4.88,295,5.90,271,-3.587392
291,136,23.31,2,144,1,43,31,0.31,15,0.30,270,-3.509814
292,134,3.54,1,144,0,43,41,0.41,12,0.24,270,-3.490265
293,135,18.65,0,144,1,43,31,0.31,8,0.16,269,-3.424229
294,513,-13.72,4,144,1,43,147,1.47,95,1.90,270,-3.488056
295,138,4.26,1,144,0,43,29,0.29,12,0.24,270,-3.465951
296,402,-39.54,1,144,0,43,116,1.16,53,1.06,270,-3.597668
297,91,10.01,1,144,0,43,12,0.12,6,0.12,269,-3.554983
298,133,30.18,1,144,1,43,34,0.34,6,0.12,269,-3.453446
299,157,26.73,1,144,1,43,40,0.40,13,0.26,269,-3.364796
300,234,28.68,2,144,1,43,48,0.48,20,0.40,268,-3.27331
301,0,-3.00,0,144,0,43,0,0.00,0,0.00,268,-3.272402
302,67,23.08,1,144,1,43,6,0.06,1,0.02,267,-3.195423
303,123,-8.14,0,144,0,43,32,0.32,17,0.34,266,-3.213924
304,284,7.70,2,144,1,43,73,0.73,40,0.80,266,-3.195275
305,156,27.03,1,144,1,43,34,0.34,10,0.20,266,-3.107858
306,35,31.51,3,144,1,43,11,0.11,4,0.08,265,-3.00977
307,1530,-148.50,6,144,2,43,502,5.02,371,7.42,269,-3.55294
308,51,10.29,1,144,0,43,4,0.04,0,0.00,269,-3.510386
309,0,-3.00,0,144,0,43,0,0.00,0,0.00,268,-3.508734
310,386,36.69,3,144,2,43,104,1.04,52,1.04,268,-3.407504
311,240,-3.58,3,144,0,43,83,0.83,30,0.60,268,-3.419362
312,226,4.94,1,144,0,43,36,0.36,16,0.32,268,-3.396974
313,83,3.74,1,144,0,43,13,0.13,0,0.00,267,-3.376812
314,58,9.20,1,144,0,43,6,0.06,1,0.02,267,-3.339211
315,287,29.03,2,144,1,43,47,0.47,21,0.42,267,-3.251084
316,133,-7.33,2,144,0,43,49,0.49,27,0.54,266,-3.271649
317,506,-46.81,3,144,0,43,177,1.77,105,2.10,267,-3.427782
318,156,-8.87,2,144,0,43,54,0.54,32,0.64,267,-3.452962
319,121,7.55,1,144,0,43,23,0.23,4,0.08,266,-3.421624
320,236,-13.08,3,144,0,43,87,0.87,33,0.66,266,-3.463109
321,258,82.97,2,144,4,43,44,0.44,32,0.64,266,-3.230507
322,169,5.74,1,144,1,43,60,0.60,26,0.52,266,-3.215503
323,0,-3.00,0,144,0,43,0,0.00,0,0.00,265,-3.214836
324,105,26.09,2,144,1,43,19,0.19,15,0.30,265,-3.137362
325,41,3.91,1,144,0,43,14,0.14,0,0.00,264,-3.118233
326,516,-13.70,5,144,3,43,215,2.15,143,2.86,265,-3.198122
327,27,4.38,1,144,0,43,6,0.06,2,0.04,264,-3.177385
328,155,28.65,2,144,1,43,44,0.44,16,0.32,264,-3.093997
329,453,36.58,2,144,1,43,81,0.81,39,0.78,264,-2.989539
330,267,18.65,1,144,1,43,52,0.52,13,0.26,264,-2.935467
331,348,18.84,2,144,2,43,87,0.87,42,0.84,264,-2.893089
332,280,58.18,2,144,2,43,51,0.51,13,0.26,265,-2.729653
333,150,19.61,2,144,0,43,27,0.27,4,0.08,264,-2.667803
334,139,12.59,2,144,0,43,33,0.33,15,0.30,264,-2.62815
335,121,3.57,1,144,0,43,25,0.25,7,0.14,263,-2.612896
336,184,29.29,2,144,1,43,37,0.37,17,0.34,263,-2.531129
337,1092,-186.68,2,144,1,43,369,3.69,271,5.42,266,-3.115629
338,88,13.41,0,144,1,43,23,0.23,9,0.18,265,-3.074828
339,141,3.46,0,144,0,43,20,0.20,3,0.06,265,-3.056328
340,78,-3.23,0,144,0,43,15,0.15,6,0.12,264,-3.05763
341,51,9.79,1,144,0,43,4,0.04,0,0.00,264,-3.022117
342,0,-3.00,0,144,0,43,0,0.00,0,0.00,263,-3.022052
343,27,0.38,1,144,0,43,7,0.07,3,0.06,262,-3.014525
344,101,20.79,3,144,1,43,44,0.44,24,0.48,262,-2.960814
345,197,-27.72,0,144,0,43,53,0.53,26,0.52,261,-3.035609
346,51,24.61,1,144,1,43,13,0.13,0,0.00,261,-2.964798
347,120,4.23,0,144,0,43,25,0.25,7,0.14,260,-2.945189
348,521,-7.33,3,144,2,43,181,1.81,97,1.94,261,-2.987919
349,56,-1.90,1,144,0,43,16,0.16,9,0.18,261,-2.987776
350,96,23.40,1,144,1,43,23,0.23,7,0.14,260,-2.922066
351,154,25.62,2,144,1,43,31,0.31,23,0.46,260,-2.853534
352,326,-9.86,1,144,0,43,93,0.93,36,0.72,260,-2.880101
353,0,-3.00,0,144,0,43,0,0.00,0,0.00,259,-2.880441
354,85,26.48,1,144,1,43,14,0.14,1,0.02,259,-2.806486
355,69,0.42,0,144,0,43,11,0.11,5,0.10,258,-2.797993
356,57,9.78,1,144,0,43,6,0.06,1,0.02,258,-2.764833
357,54,8.76,1,144,0,43,5,0.05,1,0.02,257,-2.734699
358,102,7.55,0,144,0,43,11,0.11,1,0.02,257,-2.706322
359,450,-7.38,4,144,1,43,174,1.74,103,2.06,257,-2.744141
360,38,2.21,1,144,0,43,10,0.10,2,0.04,257,-2.732692
361,132,2.69,0,144,0,43,20,0.20,5,0.10,256,-2.718491
362,260,47.71,6,144,1,43,70,0.70,38,0.76,256,-2.601156
363,0,-3.00,0,144,0,43,0,0.00,0,0.00,255,-2.602255
364,201,-0.43,1,144,0,43,42,0.42,7,0.14,255,-2.599726
365,584,-6.61,2,144,1,43,143,1.43,53,1.06,256,-2.627711
366,32,-1.56,1,144,0,43,14,0.14,7,0.14,256,-2.627449
367,434,20.20,1,144,2,43,80,0.80,54,1.08,256,-2.584926
368,85,9.71,1,144,0,43,14,0.14,3,0.06,256,-2.553948
369,324,36.18,2,144,1,43,48,0.48,23,0.46,256,-2.461599
370,343,-11.70,2,144,0,43,77,0.77,46,0.92,256,-2.494879
371,213,10.15,1,144,1,43,58,0.58,23,0.46,256,-2.471726
372,503,33.22,3,144,2,43,109,1.09,66,1.32,257,-2.400367
373,664,-54.78,4,144,1,43,180,1.80,144,2.88,258,-2.567022
374,75,10.01,1,144,0,43,12,0.12,6,0.12,257,-2.535897
375,0,-3.00,0,144,0,43,0,0.00,0,0.00,257,-2.537134
376,104,43.24,1,144,2,43,21,0.21,6,0.12,256,-2.430486
377,128,3.91,0,144,0,43,19,0.19,5,0.10,256,-2.414444
378,53,22.55,1,144,1,43,13,0.13,2,0.04,255,-2.356846
379,284,40.42,4,144,1,43,82,0.82,20,0.40,255,-2.260653
