Episode,Steps,Reward,CoinsCollected,TotalCoins,CheckpointsCollected,TotalCheckpoints,JumpCount,JumpPenalty,DashCount,DashPenalty,CumulativeAvgSteps,CumulativeAvgRewards
53,220,6.68,1,144,1,43,28,0.28,29,0.58,324,-6.674578
54,97,-4.23,0,144,0,43,9,0.09,9,0.18,319,-6.634387
55,273,4.28,0,144,1,43,50,0.50,26,0.52,319,-6.496728
56,82,21.96,1,144,1,43,10,0.10,1,0.02,314,-6.044642
57,168,-0.35,2,144,0,43,25,0.25,22,0.44,312,-5.981253
58,220,14.07,0,144,1,43,37,0.37,28,0.56,310,-5.691718
59,153,22.16,4,144,0,43,40,0.40,9,0.18,308,-5.276642
60,44,-1.42,0,144,0,43,6,0.06,4,0.08,303,-5.214638
61,64,-2.40,0,144,0,43,3,0.03,3,0.06,299,-5.169992
62,89,-0.87,0,144,0,43,8,0.08,7,0.14,296,-5.104211
63,261,-5.96,1,144,1,43,60,0.60,29,0.58,295,-5.184489
64,176,5.31,1,144,0,43,21,0.21,11,0.22,293,-5.038115
65,87,7.60,1,144,0,43,7,0.07,6,0.12,290,-4.857319
66,0,-3.00,0,144,0,43,0,0.00,0,0.00,286,-4.829178
67,279,-8.26,2,144,0,43,57,0.57,33,0.66,286,-4.919412
68,607,-14.53,3,144,1,43,127,1.27,99,1.98,290,-5.173432
69,545,-5.75,1,144,0,43,51,0.51,26,0.52,294,-5.206816
70,0,-3.00,0,144,0,43,0,0.00,0,0.00,290,-5.175291
71,1833,-178.58,11,144,3,43,524,5.24,466,9.32,312,-8.028504
72,169,-8.46,0,144,0,43,27,0.27,19,0.38,310,-8.043578
73,195,7.94,3,144,0,43,39,0.39,17,0.34,308,-7.863182
74,60,-5.68,0,144,0,43,9,0.09,10,0.20,305,-7.837592
75,52,3.49,1,144,0,43,3,0.03,3,0.06,301,-7.697041
76,37,15.71,0,144,1,43,9,0.09,3,0.06,298,-7.421674
77,491,-66.35,2,144,0,43,164,1.64,108,2.16,300,-8.25434
78,351,23.20,4,144,1,43,25,0.25,1,0.02,301,-7.919953
79,107,0.47,0,144,0,43,16,0.16,6,0.12,298,-7.817265
80,423,-6.03,1,144,1,43,80,0.80,47,0.94,300,-7.854432
81,83,20.89,1,144,1,43,7,0.07,2,0.04,297,-7.53819
82,281,13.21,2,144,1,43,58,0.58,31,0.62,297,-7.34507
83,193,3.75,0,144,0,43,16,0.16,6,0.12,296,-7.214719
84,169,-6.45,1,144,0,43,37,0.37,27,0.54,294,-7.224752
85,814,-178.51,5,144,0,43,349,3.49,287,5.74,300,-9.389307
86,67,-5.34,0,144,0,43,8,0.08,7,0.14,298,-9.344828
87,277,0.51,0,144,0,43,25,0.25,15,0.30,298,-9.237855
88,259,24.35,2,144,1,43,58,0.58,23,0.46,297,-8.910148
89,478,7.34,0,144,1,43,64,0.64,34,0.68,299,-8.76849
90,41,1.40,1,144,0,43,13,0.13,2,0.04,296,-8.665133
91,106,27.97,1,144,1,43,12,0.12,5,0.10,294,-8.298201
92,174,-11.61,0,144,0,43,39,0.39,27,0.54,293,-8.3443
93,71,2.57,1,144,0,43,23,0.23,4,0.08,290,-8.237695
94,277,-11.54,1,144,1,43,70,0.70,51,1.02,290,-8.323237
95,263,-4.02,2,144,0,43,47,0.47,39,0.78,290,-8.305757
96,55,3.95,1,144,0,43,6,0.06,2,0.04,288,-8.186399
97,717,-208.22,4,144,0,43,318,3.18,266,5.32,292,-10.36483
98,90,3.22,1,144,0,43,15,0.15,12,0.24,290,-10.23725
99,323,-28.64,1,144,0,43,63,0.63,54,1.08,290,-10.44741
100,88,5.19,1,144,0,43,15,0.15,4,0.08,288,-10.30023
101,656,-80.26,5,144,0,43,221,2.21,175,3.50,292,-11.08386
102,320,1.04,4,144,0,43,65,0.65,41,0.82,292,-11.00666
103,486,-6.70,2,144,1,43,104,1.04,69,1.38,294,-11.02444
104,69,3.77,1,144,0,43,17,0.17,3,0.06,292,-10.89107
105,181,-35.65,1,144,0,43,60,0.60,46,0.92,291,-11.14793
106,351,9.53,1,144,1,43,59,0.59,30,0.60,291,-10.99258
107,104,0.37,1,144,0,43,15,0.15,9,0.18,290,-10.89594
108,82,11.51,1,144,0,43,9,0.09,2,0.04,288,-10.69613
109,34,-1.02,0,144,0,43,1,0.01,3,0.06,285,-10.60797
110,319,-2.30,2,144,0,43,58,0.58,41,0.82,286,-10.5578
111,455,-39.69,3,144,0,43,152,1.52,79,1.58,287,-10.86694
112,436,-5.94,0,144,0,43,36,0.36,17,0.34,288,-10.8292
113,212,62.37,2,144,2,43,16,0.16,4,0.08,288,-10.23698
114,795,-147.73,2,144,1,43,305,3.05,232,4.64,292,-11.54306
115,34,0.74,1,144,0,43,5,0.05,4,0.08,290,-11.44343
116,176,6.29,1,144,0,43,25,0.25,14,0.28,289,-11.30111
117,154,11.02,1,144,0,43,11,0.11,6,0.12,288,-11.11825
118,161,7.59,0,144,1,43,36,0.36,15,0.30,287,-10.98499
119,1058,-209.08,5,144,0,43,350,3.50,297,5.94,293,-12.75817
120,279,27.22,2,144,0,43,45,0.45,16,0.32,293,-12.44297
121,551,-35.08,4,144,1,43,153,1.53,120,2.40,295,-12.70468
122,173,-16.78,0,144,0,43,28,0.28,29,0.58,294,-12.74513
123,99,16.42,2,144,0,43,13,0.13,1,0.02,293,-12.52054
124,0,-3.00,0,144,0,43,0,0.00,0,0.00,290,-12.44376
125,34,-4.54,0,144,0,43,4,0.04,3,0.06,288,-12.38134
126,264,10.99,1,144,0,43,25,0.25,11,0.22,288,-12.20509
127,234,24.91,2,144,1,43,47,0.47,21,0.42,288,-11.9491
128,129,34.27,2,144,1,43,15,0.15,4,0.08,286,-11.61885
129,149,8.66,2,144,0,43,27,0.27,17,0.34,285,-11.47715
130,142,6.48,1,144,0,43,9,0.09,2,0.04,284,-11.34538
131,227,24.12,1,144,1,43,30,0.30,17,0.34,284,-11.10262
132,245,26.85,2,144,1,43,39,0.39,29,0.58,283,-10.85056
133,0,-3.00,0,144,0,43,0,0.00,0,0.00,281,-10.79153
134,226,19.18,1,144,1,43,43,0.43,19,0.38,281,-10.59645
135,0,-3.00,0,144,0,43,0,0.00,0,0.00,279,-10.54018
136,299,-8.79,2,144,0,43,53,0.53,44,0.88,279,-10.54793
137,445,18.87,6,144,0,43,81,0.81,38,0.76,280,-10.37507
138,143,19.18,1,144,1,43,19,0.19,7,0.14,279,-10.18519
139,60,-2.43,0,144,0,43,8,0.08,3,0.06,278,-10.13041
140,278,15.00,1,144,1,43,50,0.50,29,0.58,278,-9.980184
141,109,3.30,1,144,0,43,20,0.20,8,0.16,276,-9.893453
142,111,-8.72,0,144,0,43,31,0.31,17,0.34,275,-9.889745
143,414,-73.25,4,144,0,43,142,1.42,112,2.24,276,-10.37782
144,564,27.16,3,144,1,43,72,0.72,36,0.72,278,-10.15778
145,195,56.76,5,144,1,43,20,0.20,9,0.18,278,-9.738853
146,433,83.11,5,144,2,43,41,0.41,17,0.34,279,-9.163685
147,349,-34.97,1,144,0,43,79,0.79,59,1.18,279,-9.35738
148,1855,-189.02,2,144,2,43,455,4.55,281,5.62,290,-10.68086
149,53,4.64,1,144,0,43,10,0.10,0,0.00,288,-10.58337
150,172,16.09,1,144,1,43,25,0.25,17,0.34,287,-10.42959
151,277,26.41,2,144,1,43,44,0.44,13,0.26,287,-10.21483
152,48,3.39,1,144,0,43,7,0.07,2,0.04,286,-10.1306
153,179,21.90,1,144,1,43,29,0.29,10,0.20,285,-9.944162
154,0,-3.00,0,144,0,43,0,0.00,0,0.00,283,-9.899071
155,597,-109.41,2,144,0,43,189,1.89,161,3.22,285,-10.58301
156,212,24.24,3,144,0,43,29,0.29,5,0.10,285,-10.37561
157,134,-0.57,1,144,0,43,31,0.31,19,0.38,284,-10.32195
158,296,-4.06,2,144,0,43,48,0.48,50,1.00,284,-10.3005
159,82,8.20,1,144,0,43,9,0.09,6,0.12,283,-10.18982
160,37,4.40,1,144,0,43,2,0.02,0,0.00,281,-10.1031
161,227,-2.41,1,144,0,43,23,0.23,14,0.28,281,-10.0628
162,407,37.20,7,144,0,43,68,0.68,40,0.80,281,-9.810206
163,1083,-369.35,2,144,0,43,478,4.78,478,9.56,286,-12.11245
164,170,7.75,0,144,0,43,19,0.19,7,0.14,286,-11.99337
165,105,5.11,1,144,0,43,16,0.16,5,0.10,285,-11.8955
166,378,107.09,5,144,3,43,25,0.25,8,0.16,285,-11.24411
167,317,-17.14,2,144,0,43,73,0.73,55,1.10,285,-11.2987
168,49,2.64,1,144,0,43,10,0.10,4,0.08,284,-11.22094
169,117,4.84,1,144,0,43,15,0.15,11,0.22,283,-11.1322
170,75,23.32,1,144,1,43,9,0.09,1,0.02,282,-10.94797
171,59,7.05,1,144,0,43,11,0.11,7,0.14,280,-10.84827
172,161,0.88,2,144,0,43,26,0.26,21,0.42,280,-10.79209
173,79,15.95,1,144,1,43,11,0.11,12,0.24,279,-10.65697
174,302,17.04,2,144,0,43,37,0.37,23,0.46,279,-10.51054
175,45,20.49,1,144,1,43,11,0.11,2,0.04,277,-10.35151
176,49,2.71,1,144,0,43,8,0.08,3,0.06,276,-10.28202
177,62,18.89,3,144,0,43,13,0.13,1,0.02,275,-10.12981
178,313,-11.65,3,144,1,43,90,0.90,79,1.58,275,-10.17704
179,603,2.54,3,144,1,43,87,0.87,68,1.36,277,-10.14308
180,280,8.08,2,144,0,43,37,0.37,22,0.44,277,-10.05408
181,87,27.70,2,144,1,43,16,0.16,4,0.08,276,-9.867322
182,246,-0.04,2,144,0,43,48,0.48,36,0.72,276,-9.827532
183,55,10.13,2,144,0,43,15,0.15,5,0.10,274,-9.727451
184,360,56.93,5,144,1,43,42,0.42,15,0.30,275,-9.400586
185,722,-36.78,0,144,1,43,127,1.27,89,1.78,277,-9.577643
186,104,22.03,0,144,1,43,13,0.13,5,0.10,276,-9.421473
187,554,-30.77,4,144,1,43,184,1.84,117,2.34,278,-9.585269
188,56,5.40,1,144,0,43,9,0.09,0,0.00,277,-9.509736
189,151,4.95,1,144,0,43,19,0.19,20,0.40,276,-9.440051
190,205,23.73,0,144,1,43,32,0.32,11,0.22,276,-9.280577
191,192,20.51,2,144,1,43,29,0.29,28,0.56,275,-9.148523
192,312,16.23,2,144,0,43,37,0.37,22,0.44,275,-9.027775
193,163,18.87,1,144,1,43,32,0.32,24,0.48,275,-8.903028
194,479,-7.63,2,144,1,43,107,1.07,71,1.42,276,-8.928464
195,158,7.75,2,144,0,43,21,0.21,10,0.20,275,-8.852176
196,514,33.21,3,144,2,43,78,0.78,55,1.10,276,-8.681509
197,648,30.53,5,144,1,43,112,1.12,80,1.60,278,-8.525721
198,527,-36.15,2,144,0,43,70,0.70,56,1.12,280,-8.681444
199,479,-31.43,2,144,1,43,150,1.50,105,2.10,281,-8.832525
200,179,-8.52,1,144,0,43,34,0.34,32,0.64,280,-8.839328
201,334,-2.78,1,144,1,43,66,0.66,53,1.06,280,-8.83278
202,48,-1.15,0,144,0,43,1,0.01,2,0.04,279,-8.794979
203,99,2.24,1,144,0,43,12,0.12,6,0.12,278,-8.745204
204,33,0.37,1,144,0,43,9,0.09,3,0.06,277,-8.704643
205,232,57.13,5,144,1,43,26,0.26,7,0.14,277,-8.413733
206,0,-3.00,0,144,0,43,0,0.00,0,0.00,276,-8.387452
207,200,21.44,1,144,1,43,26,0.26,20,0.40,275,-8.261123
208,0,-3.00,0,144,0,43,0,0.00,0,0.00,274,-8.235828
209,159,-5.65,1,144,0,43,35,0.35,18,0.36,273,-8.23016
210,387,13.63,2,144,2,43,90,0.90,73,1.46,274,-8.166061
211,172,-0.24,3,144,0,43,47,0.47,38,0.76,273,-8.144203
212,191,30.13,2,144,1,43,36,0.36,19,0.38,273,-7.984686
213,56,1.33,1,144,0,43,5,0.05,5,0.10,272,-7.944937
214,924,-19.79,5,144,1,43,153,1.53,121,2.42,275,-8.045815
215,644,0.32,5,144,1,43,146,1.46,76,1.52,277,-8.047748
216,38,3.77,1,144,0,43,3,0.03,1,0.02,276,-7.996495
217,196,3.78,1,144,0,43,22,0.22,8,0.16,275,-7.947155
218,409,18.06,3,144,1,43,46,0.46,46,0.92,276,-7.854421
219,477,3.49,2,144,0,43,55,0.55,34,0.68,277,-7.814557
220,243,22.62,3,144,1,43,40,0.40,32,0.64,277,-7.701
221,237,27.38,2,144,1,43,32,0.32,20,0.40,276,-7.562325
222,172,35.08,2,144,1,43,20,0.20,5,0.10,276,-7.388326
223,725,55.17,5,144,2,43,110,1.10,42,0.84,278,-7.152909
224,114,5.33,1,144,0,43,16,0.16,5,0.10,277,-7.101439
225,49,1.03,0,144,0,43,7,0.07,3,0.06,276,-7.06589
226,806,-57.66,3,144,2,43,265,2.65,161,3.22,279,-7.345538
227,607,-72.93,1,144,1,43,208,2.08,139,2.78,280,-7.669155
228,111,3.56,0,144,0,43,13,0.13,3,0.06,279,-7.620739
229,52,-1.30,1,144,0,43,15,0.15,7,0.14,278,-7.59745
230,218,46.99,2,144,2,43,31,0.31,20,0.40,278,-7.389459
231,25,0.82,0,144,0,43,5,0.05,0,0.00,277,-7.35412
232,1005,-99.62,6,144,1,43,248,2.48,235,4.70,280,-7.810745
233,449,-53.77,3,144,0,43,137,1.37,103,2.06,281,-8.031675
234,232,16.74,1,144,1,43,36,0.36,18,0.36,281,-7.941799
235,583,-11.02,1,144,1,43,87,0.87,46,0.92,282,-7.975371
236,222,21.25,1,144,1,43,34,0.34,15,0.30,282,-7.867039
237,0,-3.00,0,144,0,43,0,0.00,0,0.00,280,-7.846503
238,371,16.84,3,144,1,43,47,0.47,35,0.70,281,-7.766199
239,236,40.80,4,144,1,43,36,0.36,5,0.10,281,-7.586257
240,170,13.22,0,144,1,43,32,0.32,20,0.40,280,-7.512235
241,136,77.73,3,144,3,43,10,0.10,3,0.06,280,-7.196778
242,48,-0.61,1,144,0,43,9,0.09,8,0.16,279,-7.173481
243,74,3.16,1,144,0,43,14,0.14,6,0.12,278,-7.13488
244,124,45.18,4,144,1,43,16,0.16,3,0.06,277,-6.942277
245,270,35.04,5,144,0,43,27,0.27,8,0.16,277,-6.786837
246,160,22.56,1,144,1,43,20,0.20,13,0.26,277,-6.681687
247,242,21.78,1,144,1,43,38,0.38,19,0.38,276,-6.581754
248,580,-82.11,2,144,1,43,194,1.94,162,3.24,278,-6.922177
249,209,18.20,1,144,1,43,37,0.37,12,0.24,277,-6.835877
250,90,-1.32,0,144,0,43,8,0.08,9,0.18,277,-6.814865
251,382,21.04,3,144,1,43,59,0.59,39,0.78,277,-6.726924
252,35,16.85,0,144,1,43,8,0.08,1,0.02,276,-6.642994
253,490,-134.41,2,144,0,43,211,2.11,173,3.46,277,-7.175524
254,197,10.85,2,144,0,43,28,0.28,18,0.36,277,-7.112559
255,359,-19.02,0,144,0,43,57,0.57,34,0.68,277,-7.164155
256,236,13.74,2,144,0,43,24,0.24,17,0.34,277,-7.090181
257,110,-14.95,1,144,0,43,25,0.25,23,0.46,276,-7.126218
258,264,-24.44,1,144,0,43,62,0.62,49,0.98,276,-7.202222
259,681,-28.68,4,144,1,43,162,1.62,103,2.06,278,-7.319065
260,371,-64.18,1,144,0,43,127,1.27,112,2.24,278,-7.553926
261,87,4.37,0,144,0,43,10,0.10,4,0.08,277,-7.508918
262,154,5.66,1,144,0,43,17,0.17,13,0.26,277,-7.462963
263,149,5.33,1,144,0,43,22,0.22,14,0.28,276,-7.418859
264,905,-40.90,5,144,1,43,198,1.98,148,2.96,279,-7.586339
265,94,1.77,0,144,0,43,13,0.13,6,0.12,278,-7.551973
266,110,18.42,0,144,1,43,6,0.06,2,0.04,277,-7.463455
267,311,5.96,1,144,1,43,45,0.45,39,0.78,277,-7.429115
268,116,9.28,2,144,0,43,25,0.25,12,0.24,277,-7.373789
269,99,0.07,1,144,0,43,18,0.18,10,0.20,276,-7.350119
270,231,-31.23,2,144,0,43,80,0.80,65,1.30,276,-7.451487
271,110,1.61,1,144,0,43,10,0.10,17,0.34,275,-7.422228
272,173,24.97,1,144,1,43,24,0.24,10,0.20,275,-7.315866
273,376,38.57,1,144,2,43,33,0.33,31,0.62,275,-7.17084
274,120,2.58,2,144,0,43,35,0.35,18,0.36,275,-7.142908
275,87,-9.14,0,144,0,43,39,0.39,12,0.24,274,-7.152477
276,292,29.35,3,144,2,43,69,0.69,53,1.06,274,-7.050966
277,683,-56.53,2,144,1,43,141,1.41,121,2.42,276,-7.256825
278,827,-127.06,6,144,1,43,304,3.04,266,5.32,278,-7.741193
279,82,22.51,3,144,0,43,16,0.16,1,0.02,277,-7.640879
280,165,42.56,3,144,1,43,8,0.08,1,0.02,277,-7.4777
281,89,0.77,0,144,0,43,11,0.11,5,0.10,276,-7.449107
282,445,6.02,3,144,0,43,61,0.61,50,1.00,276,-7.414454
283,206,9.25,3,144,1,43,57,0.57,36,0.72,276,-7.375702
284,153,9.79,1,144,0,43,17,0.17,12,0.24,276,-7.319157
285,1219,-239.24,6,144,1,43,466,4.66,409,8.18,279,-8.20074
286,705,-63.05,1,144,0,43,111,1.11,85,1.70,281,-8.404757
287,273,22.63,1,144,1,43,41,0.41,22,0.44,281,-8.310105
288,329,43.33,3,144,1,43,42,0.42,25,0.50,281,-8.149287
289,1000,-91.86,3,144,1,43,250,2.50,187,3.74,283,-8.475794
290,126,-24.17,1,144,0,43,32,0.32,35,0.70,283,-8.535819
291,964,57.30,11,144,3,43,270,2.70,82,1.64,285,-8.374723
292,36,2.62,1,144,0,43,3,0.03,3,0.06,284,-8.33974
293,81,7.33,1,144,0,43,15,0.15,4,0.08,283,-8.28942
294,236,-9.91,1,144,0,43,40,0.40,35,0.70,283,-8.301049
295,1111,-55.37,5,144,1,43,264,2.64,179,3.58,286,-8.501352
296,189,-7.38,1,144,0,43,41,0.41,31,0.62,286,-8.503377
297,251,40.82,3,144,1,43,33,0.33,6,0.12,286,-8.353673
298,414,29.25,2,144,1,43,53,0.53,35,0.70,286,-8.244063
299,369,5.95,2,144,1,43,71,0.71,51,1.02,286,-8.214817
300,55,14.77,0,144,1,43,10,0.10,5,0.10,286,-8.146606
301,94,13.86,2,144,0,43,6,0.06,2,0.04,285,-8.078447
302,143,9.76,1,144,0,43,14,0.14,15,0.30,284,-8.02313
303,505,-4.51,2,144,1,43,99,0.99,78,1.56,285,-8.032219
304,1239,-224.42,2,144,0,43,431,4.31,260,5.20,288,-8.779876
305,826,-61.22,2,144,1,43,202,2.02,119,2.38,290,-8.978419
306,198,-22.36,1,144,0,43,42,0.42,34,0.68,290,-9.028003
307,439,0.07,3,144,1,43,75,0.75,73,1.46,290,-9.019917
308,1222,-15.15,2,144,2,43,215,2.15,117,2.34,293,-9.074003
309,190,20.86,0,144,1,43,23,0.23,6,0.12,293,-8.985801
310,321,17.45,2,144,1,43,36,0.36,34,0.68,293,-8.915858
311,97,-2.47,0,144,0,43,19,0.19,12,0.24,292,-8.896501
312,133,33.61,2,144,1,43,10,0.10,4,0.08,292,-8.772731
313,51,7.97,1,144,0,43,9,0.09,3,0.06,291,-8.721953
314,110,16.61,2,144,0,43,8,0.08,0,0.00,291,-8.645947
315,402,-11.88,0,144,1,43,79,0.79,60,1.20,291,-8.669929
316,0,-3.00,0,144,0,43,0,0.00,0,0.00,290,-8.651985
317,121,-11.21,1,144,0,43,22,0.22,25,0.50,289,-8.664505
318,554,-6.55,3,144,0,43,75,0.75,42,0.84,290,-8.669396
319,199,3.61,2,144,0,43,46,0.46,26,0.52,290,-8.638314
320,308,-24.97,3,144,0,43,84,0.84,64,1.28,290,-8.702489
321,47,3.28,1,144,0,43,6,0.06,5,0.10,289,-8.667814
322,144,-5.52,1,144,0,43,35,0.35,23,0.46,289,-8.662706
323,926,-40.40,0,144,1,43,140,1.40,77,1.54,291,-8.777272
324,298,-16.70,2,144,0,43,63,0.63,53,1.06,291,-8.81122
325,144,2.69,1,144,0,43,21,0.21,19,0.38,290,-8.779771
326,135,11.12,1,144,1,43,43,0.43,25,0.50,290,-8.73084
327,1794,-327.60,2,144,1,43,550,5.50,430,8.60,294,-9.760468
328,227,6.90,0,144,1,43,31,0.31,24,0.48,294,-9.71916
329,370,-48.51,3,144,1,43,151,1.51,121,2.42,295,-9.862418
330,182,17.13,2,144,1,43,58,0.58,22,0.44,294,-9.794961
331,372,-18.06,3,144,0,43,109,1.09,92,1.84,294,-9.835083
332,90,9.17,1,144,0,43,6,0.06,3,0.06,294,-9.780282
333,97,0.30,0,144,0,43,11,0.11,12,0.24,293,-9.751069
334,456,-35.15,2,144,2,43,130,1.30,121,2.42,294,-9.856328
335,90,12.14,3,144,0,43,19,0.19,15,0.30,293,-9.798344
336,633,58.12,4,144,3,43,118,1.18,43,0.86,294,-9.631294
337,102,-7.36,1,144,0,43,20,0.20,17,0.34,294,-9.628218
338,283,52.75,3,144,2,43,53,0.53,15,0.30,293,-9.466036
339,476,-18.94,0,144,0,43,47,0.47,31,0.62,294,-9.497207
340,246,15.96,0,144,1,43,36,0.36,17,0.34,294,-9.431239
341,927,-57.64,3,144,1,43,194,1.94,144,2.88,296,-9.599692
342,161,17.99,0,144,1,43,22,0.22,14,0.28,295,-9.527287
343,0,-3.00,0,144,0,43,0,0.00,0,0.00,294,-9.508257
344,369,45.20,4,144,2,43,71,0.71,28,0.56,295,-9.374503
345,540,22.04,5,144,1,43,115,1.15,52,1.04,295,-9.306609
346,159,11.09,1,144,1,43,32,0.32,20,0.40,295,-9.258455
347,220,12.60,2,144,1,43,29,0.29,32,0.64,295,-9.208844
348,242,49.99,3,144,1,43,18,0.18,10,0.20,295,-9.052505
349,440,-22.47,2,144,1,43,100,1.00,72,1.44,295,-9.108578
350,117,-1.68,0,144,0,43,11,0.11,12,0.24,295,-9.088354
351,31,4.29,1,144,0,43,6,0.06,1,0.02,294,-9.052458
352,369,-27.27,1,144,0,43,64,0.64,66,1.32,294,-9.111764
353,83,14.08,3,144,0,43,18,0.18,16,0.32,293,-9.053377
354,257,-46.32,0,144,0,43,55,0.55,47,0.94,293,-9.162857
355,113,10.22,1,144,0,43,14,0.14,8,0.16,293,-9.111048
356,668,-21.13,4,144,1,43,133,1.33,90,1.80,294,-9.167931
357,69,21.33,1,144,1,43,13,0.13,4,0.08,293,-9.091549
358,77,28.97,1,144,1,43,9,0.09,2,0.04,293,-8.994041
359,304,26.42,3,144,1,43,72,0.72,34,0.68,293,-8.911579
360,540,39.81,3,144,3,43,124,1.24,98,1.96,293,-8.81029
361,534,-108.93,3,144,0,43,228,2.28,154,3.08,294,-9.108244
362,92,18.03,1,144,1,43,12,0.12,11,0.22,293,-9.042545
363,227,20.21,4,144,0,43,68,0.68,15,0.30,293,-8.972315
364,231,20.35,2,144,1,43,44,0.44,21,0.42,293,-8.904317
365,161,10.42,2,144,0,43,28,0.28,7,0.14,293,-8.856339
366,558,-17.17,1,144,1,43,137,1.37,54,1.08,293,-8.893997
367,414,-14.68,0,144,0,43,68,0.68,40,0.80,294,-8.913804
368,1059,-8.72,6,144,3,43,255,2.55,183,3.66,296,-8.960428
369,57,13.05,2,144,0,43,10,0.10,4,0.08,295,-8.905044
370,224,-6.91,1,144,0,43,54,0.54,32,0.64,295,-8.904719
371,566,-79.25,4,144,0,43,197,1.97,135,2.70,296,-9.114391
372,199,5.88,2,144,0,43,37,0.37,15,0.30,295,-9.079618
373,257,18.92,1,144,1,43,34,0.34,14,0.28,295,-9.014315
374,509,-28.52,2,144,1,43,130,1.30,79,1.58,296,-9.084106
375,309,20.16,2,144,1,43,53,0.53,36,0.72,296,-9.019366
376,15,1.61,1,144,0,43,5,0.05,1,0.02,295,-8.993138
377,145,27.53,1,144,1,43,13,0.13,4,0.08,295,-8.904816
378,62,11.21,2,144,0,43,18,0.18,1,0.02,294,-8.8558
379,0,-3.00,0,144,0,43,0,0.00,0,0.00,293,-8.840349
