Episode,Steps,Reward,CoinsCollected,TotalCoins,CheckpointsCollected,TotalCheckpoints,JumpCount,JumpPenalty,DashCount,DashPenalty,CumulativeAvgSteps,CumulativeAvgRewards
189,136,27.60,1,144,1,43,18,0.18,9,0.18,257,-6.543778
190,1017,-159.02,4,144,2,43,402,4.02,290,5.80,261,-7.437079
191,142,11.11,1,144,0,43,10,0.10,8,0.16,260,-7.344978
192,1040,-107.25,2,144,1,43,322,3.22,189,3.78,264,-7.921146
193,148,24.55,3,144,0,43,31,0.31,10,0.20,264,-7.766341
194,40,35.20,3,144,1,43,10,0.10,3,0.06,262,-7.568429
195,59,24.34,1,144,1,43,10,0.10,2,0.04,261,-7.420983
196,164,11.98,1,144,0,43,23,0.23,10,0.20,261,-7.32774
197,60,26.44,1,144,1,43,7,0.07,1,0.02,260,-7.172118
198,73,22.73,1,144,1,43,14,0.14,5,0.10,259,-7.037554
199,20,5.37,1,144,0,43,5,0.05,0,0.00,258,-6.978967
200,61,-8.66,0,144,0,43,17,0.17,13,0.26,257,-6.989519
201,924,-223.05,1,144,1,43,319,3.19,205,4.10,260,-8.115748
202,225,16.71,1,144,1,43,40,0.40,24,0.48,260,-8.01218
203,64,32.31,3,144,1,43,18,0.18,5,0.10,259,-7.836641
204,387,43.34,4,144,2,43,107,1.07,49,0.98,260,-7.632247
205,739,-46.00,2,144,2,43,199,1.99,114,2.28,262,-7.869697
206,459,-43.96,0,144,0,43,99,0.99,67,1.34,263,-8.056185
207,225,23.31,4,144,0,43,46,0.46,26,0.52,263,-7.922792
208,36,3.46,1,144,0,43,10,0.10,6,0.12,262,-7.872462
209,606,13.87,7,144,4,43,189,1.89,179,3.58,263,-7.862353
210,1187,-73.45,4,144,2,43,317,3.17,242,4.84,268,-8.248194
211,70,5.82,1,144,0,43,16,0.16,3,0.06,267,-8.185872
212,238,27.95,2,144,1,43,41,0.41,19,0.38,267,-8.036661
213,56,-12.74,0,144,0,43,11,0.11,18,0.36,266,-8.06095
214,268,-1.03,3,144,0,43,69,0.69,43,0.86,266,-8.045065
215,364,51.45,5,144,3,43,88,0.88,68,1.36,266,-7.827352
216,299,51.18,3,144,3,43,87,0.87,49,0.98,266,-7.604699
217,479,16.33,2,144,1,43,85,0.85,55,1.10,267,-7.520502
218,104,16.92,2,144,0,43,17,0.17,8,0.16,266,-7.416256
219,115,22.16,2,144,1,43,29,0.29,20,0.40,266,-7.301296
220,111,-4.97,0,144,0,43,26,0.26,11,0.22,265,-7.292861
221,60,26.15,1,144,1,43,6,0.06,2,0.04,264,-7.15564
222,235,-5.24,1,144,0,43,53,0.53,34,0.68,264,-7.155597
223,221,-0.68,1,144,0,43,31,0.31,21,0.42,264,-7.132954
224,322,1.32,2,144,0,43,76,0.76,38,0.76,264,-7.108219
225,59,9.33,1,144,0,43,4,0.04,1,0.02,263,-7.03852
226,121,6.09,1,144,0,43,30,0.30,8,0.16,262,-6.985551
227,371,26.38,3,144,2,43,81,0.81,68,1.36,263,-6.877814
228,129,48.94,2,144,2,43,29,0.29,7,0.14,262,-6.661374
229,85,-7.77,0,144,0,43,12,0.12,7,0.14,262,-6.667347
230,164,31.77,1,144,2,43,57,0.57,23,0.46,261,-6.52794
231,180,41.56,1,144,2,43,40,0.40,15,0.30,261,-6.345937
232,401,-24.76,2,144,0,43,106,1.06,78,1.56,261,-6.442598
233,416,-6.59,2,144,1,43,121,1.21,49,0.98,262,-6.468556
234,150,30.19,2,144,1,43,33,0.33,12,0.24,262,-6.330218
235,359,27.20,1,144,1,43,51,0.51,22,0.44,262,-6.204442
236,570,12.07,4,144,1,43,171,1.71,97,1.94,263,-6.164095
237,408,-4.13,4,144,1,43,102,1.02,84,1.68,264,-6.188419
238,208,17.00,0,144,1,43,46,0.46,16,0.32,264,-6.104023
239,192,8.14,2,144,0,43,35,0.35,22,0.44,263,-6.053526
240,69,9.94,2,144,0,43,18,0.18,6,0.12,263,-5.993907
241,219,23.64,2,144,1,43,60,0.60,20,0.40,262,-5.890526
242,98,10.74,2,144,0,43,16,0.16,6,0.12,262,-5.828683
243,105,-0.48,1,144,0,43,19,0.19,14,0.28,261,-5.811449
244,4883,-1063.30,8,144,3,43,832,8.32,1016,20.32,280,-10.31416
245,247,-42.95,1,144,0,43,70,0.70,60,1.20,280,-10.45795
246,290,2.84,3,144,2,43,90,0.90,76,1.52,280,-10.44112
247,410,-5.13,3,144,1,43,114,1.14,86,1.72,280,-10.44904
248,99,-1.68,1,144,0,43,20,0.20,10,0.20,280,-10.4181
249,184,39.13,2,144,1,43,27,0.27,11,0.22,279,-10.23599
250,404,-25.49,2,144,1,43,131,1.31,95,1.90,280,-10.32469
251,54,4.68,1,144,0,43,19,0.19,2,0.04,279,-10.26861
252,955,-291.73,1,144,1,43,369,3.69,247,4.94,282,-11.43175
253,34,-1.37,0,144,0,43,5,0.05,3,0.06,281,-11.39242
254,266,27.09,3,144,0,43,38,0.38,22,0.44,280,-11.25233
255,293,-31.96,1,144,0,43,88,0.88,51,1.02,281,-11.34372
256,362,-10.08,2,144,1,43,101,1.01,58,1.16,281,-11.36177
257,137,33.85,5,144,0,43,23,0.23,10,0.20,280,-11.20102
258,345,15.01,3,144,0,43,56,0.56,33,0.66,281,-11.11224
259,61,3.49,1,144,0,43,15,0.15,7,0.14,280,-11.05968
260,129,17.56,3,144,0,43,31,0.31,13,0.26,279,-10.9598
261,0,-3.00,0,144,0,43,0,0.00,0,0.00,278,-10.9293
262,559,-57.20,2,144,0,43,157,1.57,87,1.74,279,-11.12384
263,159,25.62,2,144,1,43,31,0.31,20,0.40,279,-11.00095
264,638,-93.49,5,144,1,43,220,2.20,202,4.04,280,-11.359
265,130,-17.51,0,144,0,43,41,0.41,21,0.42,279,-11.38535
266,104,1.94,0,144,0,43,9,0.09,7,0.14,279,-11.33611
267,171,5.18,1,144,1,43,43,0.43,49,0.98,278,-11.29084
268,100,21.71,1,144,1,43,12,0.12,6,0.12,278,-11.17987
269,401,-31.25,2,144,1,43,145,1.45,65,1.30,278,-11.27853
270,142,9.79,0,144,0,43,15,0.15,4,0.08,278,-11.20135
271,44,-0.36,0,144,0,43,7,0.07,3,0.06,277,-11.16182
272,341,44.52,3,144,2,43,73,0.73,47,0.94,277,-10.988
273,53,3.79,1,144,0,43,8,0.08,8,0.16,276,-10.9373
274,106,3.08,0,144,0,43,11,0.11,3,0.06,276,-10.88677
275,51,4.48,1,144,0,43,6,0.06,4,0.08,275,-10.83392
276,573,22.60,2,144,3,43,158,1.58,101,2.02,276,-10.75616
277,263,32.21,5,144,1,43,66,0.66,39,0.78,276,-10.62718
278,142,6.79,1,144,0,43,26,0.26,4,0.08,275,-10.56825
279,105,2.48,0,144,0,43,19,0.19,9,0.18,275,-10.52279
280,0,-3.00,0,144,0,43,0,0.00,0,0.00,274,-10.49593
281,235,57.13,6,144,1,43,48,0.48,26,0.52,274,-10.28192
282,0,-3.00,0,144,0,43,0,0.00,0,0.00,273,-10.2561
283,56,-1.07,0,144,0,43,17,0.17,2,0.04,272,-10.22438
284,740,39.37,6,144,5,43,190,1.90,169,3.38,273,-10.12396
285,286,-4.16,1,144,1,43,57,0.57,44,0.88,274,-10.11871
286,51,3.06,1,144,0,43,9,0.09,3,0.06,273,-10.07559
287,51,8.64,1,144,0,43,5,0.05,3,0.06,272,-10.01319
288,96,32.36,2,144,1,43,23,0.23,6,0.12,271,-9.880193
289,677,-49.91,1,144,1,43,165,1.65,97,1.94,273,-10.04157
290,143,3.16,1,144,0,43,26,0.26,10,0.20,272,-10.00004
291,377,5.99,2,144,1,43,87,0.87,56,1.12,273,-9.964703
292,121,-12.19,1,144,0,43,26,0.26,22,0.44,272,-9.977101
293,153,32.12,4,144,0,43,38,0.38,9,0.18,272,-9.844809
294,0,-3.00,0,144,0,43,0,0.00,0,0.00,271,-9.821527
295,170,28.42,2,144,1,43,28,0.28,11,0.22,270,-9.706186
296,90,18.24,0,144,1,43,17,0.17,5,0.10,270,-9.620554
297,102,4.07,0,144,0,43,9,0.09,4,0.08,269,-9.575022
298,0,-3.00,0,144,0,43,0,0.00,0,0.00,268,-9.552958
299,34,1.43,1,144,0,43,6,0.06,2,0.04,268,-9.51889
300,134,17.10,1,144,1,43,28,0.28,15,0.30,267,-9.442161
301,175,38.34,2,144,1,43,32,0.32,12,0.24,267,-9.297622
302,80,2.60,0,144,0,43,6,0.06,3,0.06,266,-9.258636
303,59,0.42,1,144,0,43,14,0.14,6,0.12,266,-9.22983
304,150,0.26,1,144,0,43,27,0.27,14,0.28,265,-9.202701
305,772,-55.25,3,144,1,43,203,2.03,135,2.70,267,-9.383642
306,434,-35.73,3,144,1,43,112,1.12,80,1.60,267,-9.49305
307,181,-3.42,2,144,0,43,38,0.38,31,0.62,267,-9.481037
308,6,-2.77,0,144,0,43,0,0.00,1,0.02,266,-9.459325
309,205,2.95,1,144,1,43,62,0.62,43,0.86,266,-9.43372
310,260,34.23,2,144,2,43,60,0.60,36,0.72,266,-9.316621
311,171,-13.15,1,144,0,43,46,0.46,32,0.64,266,-9.33471
312,267,-7.48,2,144,1,43,88,0.88,51,1.02,266,-9.346758
313,53,-7.52,0,144,0,43,12,0.12,10,0.20,265,-9.341931
314,117,6.82,1,144,0,43,16,0.16,12,0.24,265,-9.29393
315,171,4.77,0,144,0,43,33,0.33,14,0.28,264,-9.251206
316,51,4.98,1,144,0,43,6,0.06,1,0.02,264,-9.20862
317,130,8.13,4,144,0,43,35,0.35,33,0.66,263,-9.165874
318,0,-3.00,0,144,0,43,0,0.00,0,0.00,262,-9.146483
319,222,-37.67,2,144,0,43,87,0.87,58,1.16,262,-9.246631
320,2187,-329.54,10,144,3,43,773,7.73,574,11.48,268,-10.35108
321,161,26.35,2,144,1,43,40,0.40,14,0.28,268,-10.25043
322,83,15.25,0,144,1,43,15,0.15,10,0.20,267,-10.17955
323,216,39.41,2,144,2,43,47,0.47,23,0.46,267,-10.04761
324,84,20.76,1,144,1,43,19,0.19,1,0.02,267,-9.96249
325,148,6.58,3,144,0,43,44,0.44,18,0.36,266,-9.920468
326,101,-1.81,1,144,0,43,22,0.22,20,0.40,266,-9.899611
327,203,19.76,2,144,1,43,49,0.49,20,0.40,265,-9.822976
328,32,-4.35,0,144,0,43,8,0.08,3,0.06,265,-9.80671
329,109,-2.12,0,144,1,43,34,0.34,26,0.52,264,-9.793022
330,22,2.64,1,144,0,43,5,0.05,4,0.08,264,-9.757855
331,112,28.52,2,144,1,43,21,0.21,12,0.24,263,-9.65478
332,221,-0.02,1,144,0,43,39,0.39,20,0.40,263,-9.630227
333,123,4.30,2,144,0,43,32,0.32,18,0.36,263,-9.594596
334,0,-3.00,0,144,0,43,0,0.00,0,0.00,262,-9.574852
335,356,-22.84,1,144,1,43,112,1.12,60,1.20,262,-9.630385
336,87,12.85,2,144,0,43,15,0.15,7,0.14,262,-9.568477
337,14,20.71,1,144,1,43,6,0.06,1,0.02,261,-9.487816
338,346,-9.27,4,144,0,43,104,1.04,62,1.24,261,-9.502125
339,89,3.32,1,144,0,43,19,0.19,10,0.20,261,-9.467512
340,594,-30.16,3,144,1,43,147,1.47,112,2.24,262,-9.552243
341,83,18.92,3,144,0,43,20,0.20,7,0.14,261,-9.475858
342,266,8.05,1,144,0,43,34,0.34,18,0.36,261,-9.428681
343,497,-7.99,1,144,1,43,120,1.20,71,1.42,262,-9.44093
344,53,7.64,1,144,0,43,6,0.06,0,0.00,261,-9.393456
345,392,-3.59,3,144,1,43,109,1.09,60,1.20,261,-9.396047
346,165,-13.17,1,144,0,43,43,0.43,31,0.62,261,-9.411997
347,474,33.37,2,144,2,43,89,0.89,38,0.76,262,-9.310875
348,1317,-195.75,5,144,1,43,405,4.05,296,5.92,265,-9.891937
349,185,49.73,2,144,2,43,43,0.43,25,0.50,265,-9.741065
350,39,-2.34,0,144,0,43,9,0.09,3,0.06,264,-9.720344
351,149,1.81,2,144,0,43,32,0.32,25,0.50,264,-9.693789
352,77,4.88,1,144,0,43,13,0.13,11,0.22,263,-9.655345
353,141,27.13,3,144,0,43,29,0.29,10,0.20,263,-9.558433
354,1733,-301.78,9,144,3,43,702,7.02,530,10.60,267,-10.47105
355,128,-10.67,1,144,0,43,52,0.52,17,0.34,266,-10.47598
356,264,45.09,2,144,1,43,40,0.40,13,0.26,266,-10.33219
357,0,-3.00,0,144,0,43,0,0.00,0,0.00,266,-10.31165
358,190,30.43,1,144,2,43,47,0.47,31,0.62,266,-10.21582
359,119,8.72,1,144,0,43,11,0.11,4,0.08,265,-10.16554
360,121,22.37,1,144,1,43,26,0.26,12,0.24,265,-10.08494
361,141,9.61,0,144,0,43,17,0.17,4,0.08,264,-10.03108
362,416,-29.72,2,144,0,43,133,1.33,111,2.22,265,-10.09911
363,364,-4.39,0,144,1,43,74,0.74,46,0.92,265,-10.09437
364,609,11.35,4,144,2,43,168,1.68,80,1.60,266,-10.06489
365,59,8.26,1,144,0,43,2,0.02,1,0.02,265,-10.01668
366,54,9.59,1,144,0,43,1,0.01,0,0.00,265,-9.965034
367,0,-3.00,0,144,0,43,0,0.00,0,0.00,264,-9.946054
368,101,7.91,2,144,0,43,15,0.15,8,0.16,264,-9.90216
369,435,-55.65,4,144,1,43,139,1.39,146,2.92,264,-10.05165
370,34,-2.78,0,144,0,43,6,0.06,4,0.08,264,-10.03239
371,255,34.02,2,144,1,43,47,0.47,19,0.38,264,-9.925947
372,0,-3.00,0,144,0,43,0,0.00,0,0.00,263,-9.907329
373,721,-53.73,3,144,1,43,215,2.15,144,2.88,264,-10.05012
374,113,13.94,0,144,1,43,14,0.14,11,0.22,264,-9.993151
375,222,-8.30,1,144,0,43,50,0.50,26,0.52,264,-9.993215
376,167,37.98,2,144,1,43,17,0.17,12,0.24,263,-9.876584
377,331,15.18,3,144,2,43,85,0.85,71,1.42,263,-9.834018
378,101,-2.70,1,144,0,43,34,0.34,11,0.22,263,-9.81847
379,33,0.04,0,144,0,43,6,0.06,3,0.06,262,-9.792764
