Episode,Steps,Reward,CoinsCollected,TotalCoins,CheckpointsCollected,TotalCheckpoints,JumpCount,JumpPenalty,DashCount,DashPenalty,CumulativeAvgSteps,CumulativeAvgRewards
375,73,-4.24,0,144,0,43,21,0.21,8,0.16,419,-79.91932
376,100,11.60,0,144,1,43,25,0.25,7,0.14,418,-79.68314
377,1193,-92.42,3,144,1,43,251,2.51,170,3.40,420,-79.74429
378,2114,-278.52,4,144,1,43,557,5.57,263,5.26,424,-80.31229
379,1283,-93.76,2,144,1,43,285,2.85,134,2.68,427,-80.37218
380,830,-12.86,5,144,0,43,211,2.11,28,0.56,428,-80.21069
381,555,-0.15,3,144,1,43,113,1.13,63,1.26,428,-80.01841
382,175,-13.46,1,144,0,43,34,0.34,28,0.56,427,-79.84835
383,1120,-11.27,2,144,2,43,215,2.15,102,2.04,429,-79.69601
384,81,1.45,1,144,0,43,25,0.25,8,0.16,428,-79.48756
385,218,18.68,2,144,1,43,43,0.43,23,0.46,428,-79.24455
386,221,0.75,2,144,0,43,22,0.22,18,0.36,427,-79.0424
387,214,36.76,3,144,1,43,38,0.38,11,0.22,427,-78.75612
388,324,4.56,2,144,0,43,60,0.60,25,0.50,426,-78.5478
389,211,-9.77,1,144,0,43,42,0.42,23,0.46,426,-78.37504
390,124,-3.32,1,144,0,43,23,0.23,16,0.32,425,-78.18577
391,1780,-157.36,2,144,1,43,429,4.29,168,3.36,429,-78.41732
392,428,-0.58,5,144,0,43,120,1.20,38,0.76,429,-78.2326
393,70,3.07,2,144,0,43,25,0.25,10,0.20,428,-78.03041
394,193,2.02,1,144,1,43,47,0.47,36,0.72,427,-77.83791
395,758,1.26,4,144,1,43,116,1.16,76,1.52,428,-77.65736
396,793,-44.74,3,144,0,43,155,1.55,74,1.48,429,-77.58714
397,272,-5.71,1,144,0,43,59,0.59,27,0.54,428,-77.41071
398,385,12.63,2,144,1,43,69,0.69,48,0.96,428,-77.19794
399,770,-30.04,2,144,1,43,138,1.38,92,1.84,429,-77.09712
400,608,-1.51,4,144,1,43,102,1.02,75,1.50,430,-76.92722
401,43,-3.62,0,144,0,43,12,0.12,3,0.06,429,-76.74486
402,89,2.03,1,144,0,43,18,0.18,8,0.16,428,-76.55147
403,490,31.86,2,144,2,43,72,0.72,24,0.48,428,-76.30043
404,59,2.51,1,144,0,43,9,0.09,2,0.04,427,-76.1074
405,217,-23.89,2,144,0,43,66,0.66,26,0.52,426,-75.9848
406,2284,-227.11,1,144,1,43,425,4.25,288,5.76,431,-76.38914
407,73,-3.36,0,144,0,43,14,0.14,7,0.14,430,-76.21039
408,1026,8.94,3,144,2,43,189,1.89,35,0.70,432,-76.02454
409,84,11.66,1,144,0,43,8,0.08,2,0.04,431,-75.81213
410,4675,-1048.39,2,144,1,43,912,9.12,765,15.30,441,-78.25288
411,1220,-162.47,6,144,1,43,440,4.40,282,5.64,443,-78.49803
412,192,-13.04,2,144,0,43,50,0.50,31,0.62,442,-78.34525
413,113,10.57,2,144,0,43,22,0.22,7,0.14,442,-78.13419
414,303,8.68,1,144,1,43,53,0.53,25,0.50,441,-77.93427
415,4437,-275.27,0,144,0,43,460,4.60,281,5.62,451,-78.43439
416,585,-5.73,3,144,1,43,115,1.15,63,1.26,451,-78.27601
417,302,37.43,1,144,2,43,41,0.41,26,0.52,451,-78.01359
418,74,21.65,1,144,1,43,14,0.14,7,0.14,450,-77.78307
419,212,-35.48,0,144,0,43,37,0.37,38,0.76,449,-77.68479
420,316,12.33,3,144,0,43,53,0.53,10,0.20,449,-77.47717
421,119,-2.62,0,144,0,43,12,0.12,5,0.10,448,-77.29987
422,4346,-334.57,1,144,2,43,643,6.43,370,7.40,458,-77.95496
423,322,-4.35,1,144,0,43,41,0.41,2,0.04,457,-77.78365
424,436,-19.45,2,144,0,43,78,0.78,44,0.88,457,-77.65326
425,178,20.23,1,144,1,43,25,0.25,17,0.34,456,-77.43144
426,931,-25.98,2,144,1,43,163,1.63,74,1.48,458,-77.32668
427,217,-9.27,1,144,0,43,47,0.47,23,0.46,457,-77.17109
428,594,-6.73,0,144,1,43,78,0.78,44,0.88,457,-77.01582
429,274,-2.59,0,144,0,43,32,0.32,1,0.02,457,-76.84313
430,98,-5.10,0,144,0,43,13,0.13,12,0.24,456,-76.67715
431,70,17.28,0,144,1,43,11,0.11,3,0.06,455,-76.46493
432,321,27.21,4,144,0,43,55,0.55,12,0.24,455,-76.23319
433,89,8.04,1,144,0,43,17,0.17,3,0.06,454,-76.04069
434,99,9.18,2,144,0,43,6,0.06,5,0.10,453,-75.84791
435,0,-3.00,0,144,0,43,0,0.00,0,0.00,452,-75.68044
436,293,-44.58,1,144,0,43,69,0.69,56,1.12,452,-75.61485
437,401,-14.26,1,144,0,43,64,0.64,30,0.60,452,-75.47889
438,109,-18.37,0,144,0,43,22,0.22,11,0.22,451,-75.34951
439,927,-2.07,4,144,2,43,170,1.70,116,2.32,452,-75.20866
440,422,-7.99,1,144,1,43,87,0.87,45,0.90,452,-75.06678
441,124,4.99,1,144,0,43,19,0.19,10,0.20,451,-74.88771
442,362,-25.51,1,144,0,43,70,0.70,53,1.06,451,-74.78154
443,82,-7.11,0,144,0,43,21,0.21,11,0.22,450,-74.62975
444,592,-6.76,1,144,1,43,78,0.78,74,1.48,450,-74.48878
445,358,-30.84,2,144,0,43,132,1.32,56,1.12,450,-74.3993
446,54,-2.92,1,144,0,43,10,0.10,9,0.18,449,-74.24123
447,250,18.84,2,144,1,43,57,0.57,18,0.36,449,-74.04337
448,105,2.69,2,144,0,43,28,0.28,11,0.22,448,-73.8763
449,230,8.75,1,144,0,43,23,0.23,9,0.18,448,-73.69475
450,375,-23.30,1,144,0,43,91,0.91,47,0.94,447,-73.58842
451,50,0.69,1,144,0,43,11,0.11,5,0.10,447,-73.42573
452,193,1.64,1,144,0,43,24,0.24,16,0.32,446,-73.26244
453,62,-2.65,1,144,0,43,10,0.10,11,0.22,445,-73.10879
454,213,-20.40,1,144,0,43,61,0.61,25,0.50,445,-72.99666
455,386,-2.22,3,144,0,43,70,0.70,18,0.36,445,-72.84801
456,573,-13.01,3,144,0,43,108,1.08,27,0.54,445,-72.72493
457,58,-1.40,1,144,0,43,24,0.24,10,0.20,444,-72.57133
458,253,-7.26,1,144,1,43,45,0.45,47,0.94,444,-72.43837
459,52,2.53,1,144,0,43,6,0.06,4,0.08,443,-72.27686
460,145,11.43,1,144,0,43,14,0.14,15,0.30,442,-72.09734
461,68,3.09,1,144,0,43,15,0.15,1,0.02,441,-71.93612
462,1210,-4.21,3,144,1,43,178,1.78,86,1.72,443,-71.80665
463,60,4.72,1,144,0,43,14,0.14,6,0.12,442,-71.64342
464,201,38.21,3,144,1,43,31,0.31,17,0.34,442,-71.41757
465,873,-8.47,2,144,0,43,86,0.86,49,0.98,442,-71.28915
466,304,34.70,2,144,1,43,30,0.30,10,0.20,442,-71.07075
467,457,-2.80,4,144,1,43,109,1.09,58,1.16,442,-70.9403
468,658,-34.42,4,144,1,43,153,1.53,105,2.10,443,-70.88093
469,448,26.82,4,144,1,43,79,0.79,44,0.88,443,-70.68706
470,175,20.66,1,144,1,43,25,0.25,16,0.32,442,-70.50034
471,0,-3.00,0,144,0,43,0,0.00,0,0.00,441,-70.35702
472,654,-38.69,3,144,0,43,144,1.44,63,1.26,442,-70.30006
473,365,35.95,2,144,1,43,45,0.45,10,0.20,441,-70.08466
474,49,8.14,1,144,0,43,7,0.07,4,0.08,441,-69.92139
475,0,-3.00,0,144,0,43,0,0.00,0,0.00,440,-69.78051
476,2528,-302.93,1,144,1,43,597,5.97,342,6.84,444,-70.30357
477,1035,-19.20,5,144,0,43,213,2.13,27,0.54,445,-70.20931
478,716,-20.26,2,144,1,43,145,1.45,87,1.74,446,-70.11926
479,275,-11.48,0,144,0,43,48,0.48,24,0.48,446,-69.99886
480,346,13.29,2,144,1,43,40,0.40,43,0.86,445,-69.8357
481,612,-15.74,1,144,0,43,100,1.00,49,0.98,446,-69.7288
482,45,0.76,1,144,0,43,8,0.08,3,0.06,445,-69.58428
483,143,-12.04,0,144,0,43,22,0.22,27,0.54,444,-69.46673
484,409,1.32,2,144,1,43,59,0.59,59,1.18,444,-69.33181
485,128,3.42,1,144,0,43,13,0.13,8,0.16,443,-69.18385
486,0,-3.00,0,144,0,43,0,0.00,0,0.00,443,-69.04766
487,984,-77.83,2,144,1,43,277,2.77,200,4.00,444,-69.08723
488,593,-20.82,5,144,0,43,125,1.25,91,1.82,444,-69.00174
489,665,0.37,2,144,2,43,132,1.32,74,1.48,444,-68.87794
490,831,-9.47,1,144,2,43,134,1.34,90,1.80,445,-68.77402
491,174,6.49,2,144,0,43,18,0.18,10,0.20,445,-68.62433
492,74,0.93,0,144,0,43,8,0.08,1,0.02,444,-68.48318
493,114,13.76,3,144,0,43,25,0.25,11,0.22,443,-68.32153
494,312,4.63,2,144,1,43,40,0.40,31,0.62,443,-68.18343
495,98,-3.79,1,144,0,43,15,0.15,14,0.28,442,-68.05562
496,209,14.57,0,144,1,43,40,0.40,17,0.34,442,-67.89521
497,448,-17.62,1,144,0,43,55,0.55,34,0.68,442,-67.79791
498,214,8.66,0,144,1,43,32,0.32,30,0.60,441,-67.65089
499,481,-13.73,3,144,0,43,128,1.28,27,0.54,441,-67.55066
500,256,26.98,2,144,1,43,35,0.35,20,0.40,441,-67.37052
501,56,-3.06,0,144,0,43,7,0.07,3,0.06,440,-67.24243
502,233,-1.54,1,144,0,43,27,0.27,21,0.42,440,-67.11431
503,0,-3.00,0,144,0,43,0,0.00,0,0.00,439,-66.98685
504,55,-5.49,1,144,0,43,10,0.10,4,0.08,438,-66.86655
505,71,11.25,1,144,1,43,16,0.16,9,0.18,438,-66.71851
506,55,5.80,1,144,0,43,6,0.06,1,0.02,437,-66.57672
507,953,-43.39,4,144,1,43,187,1.87,116,2.32,438,-66.54931
508,417,-94.96,1,144,0,43,175,1.75,110,2.20,438,-66.61437
509,161,5.93,1,144,0,43,15,0.15,14,0.28,437,-66.47406
510,144,11.37,3,144,0,43,20,0.20,30,0.60,437,-66.32708
511,516,-1.01,3,144,0,43,114,1.14,17,0.34,437,-66.20624
512,202,17.59,3,144,0,43,37,0.37,38,0.76,436,-66.04885
513,3025,-460.07,1,144,1,43,543,5.43,356,7.12,441,-66.84728
514,764,-21.95,3,144,2,43,214,2.14,82,1.64,442,-66.7804
515,79,-2.23,1,144,0,43,19,0.19,3,0.06,441,-66.6569
516,364,15.07,4,144,1,43,100,1.00,35,0.70,441,-66.5117
517,177,26.39,1,144,1,43,19,0.19,7,0.14,441,-66.33848
518,349,19.09,1,144,1,43,54,0.54,30,0.60,440,-66.18159
519,177,30.49,2,144,1,43,10,0.10,20,0.40,440,-66.00343
520,628,-11.16,3,144,1,43,104,1.04,82,1.64,440,-65.9116
521,182,30.75,1,144,1,43,29,0.29,9,0.18,440,-65.73277
522,684,-3.63,3,144,0,43,135,1.35,18,0.36,440,-65.62108
523,450,-7.65,2,144,1,43,123,1.23,52,1.04,440,-65.52168
524,47,-7.86,0,144,0,43,11,0.11,7,0.14,440,-65.41212
525,248,28.80,2,144,1,43,22,0.22,10,0.20,439,-65.24054
526,1000,-23.00,5,144,1,43,179,1.79,123,2.46,440,-65.17933
527,268,14.04,1,144,1,43,24,0.24,45,0.90,440,-65.03691
528,79,-7.19,1,144,0,43,25,0.25,21,0.42,439,-64.92993
529,335,-20.12,1,144,0,43,71,0.71,58,1.16,439,-64.85007
530,201,29.50,1,144,1,43,18,0.18,8,0.16,439,-64.67838
531,179,23.72,1,144,1,43,26,0.26,6,0.12,438,-64.5183
532,423,22.90,3,144,1,43,45,0.45,50,1.00,438,-64.36497
533,123,-0.08,1,144,0,43,24,0.24,13,0.26,437,-64.2466
534,541,21.39,3,144,1,43,45,0.45,38,0.76,438,-64.09677
535,104,-3.77,1,144,0,43,28,0.28,8,0.16,437,-63.98613
536,184,4.54,2,144,0,43,46,0.46,11,0.22,437,-63.86215
537,351,-112.75,1,144,0,43,101,1.01,121,2.42,436,-63.96087
538,340,8.74,1,144,1,43,56,0.56,52,1.04,436,-63.83433
539,592,10.66,3,144,1,43,79,0.79,69,1.38,437,-63.70834
540,76,15.06,3,144,0,43,12,0.12,7,0.14,436,-63.5668
541,855,-122.69,1,144,0,43,150,1.50,135,2.70,437,-63.68514
542,33,3.64,1,144,0,43,5,0.05,3,0.06,436,-63.5624
543,597,-51.24,2,144,0,43,140,1.40,79,1.58,436,-63.54777
544,1560,-192.08,1,144,1,43,269,2.69,205,4.10,438,-63.80207
545,304,5.66,1,144,1,43,72,0.72,32,0.64,438,-63.68266
546,31,1.63,1,144,0,43,9,0.09,2,0.04,437,-63.56456
547,301,-1.12,1,144,1,43,62,0.62,38,0.76,437,-63.45845
548,53,0.22,0,144,0,43,9,0.09,0,0.00,436,-63.3424
549,64,15.79,2,144,0,43,7,0.07,1,0.02,436,-63.20096
550,40,-2.22,0,144,0,43,5,0.05,3,0.06,435,-63.09028
551,638,-35.59,0,144,1,43,161,1.61,66,1.32,435,-63.04991
552,333,7.67,1,144,1,43,76,0.76,34,0.68,435,-62.92988
553,900,-14.22,6,144,0,43,216,2.16,48,0.96,436,-62.85497
554,254,11.66,2,144,1,43,58,0.58,32,0.64,436,-62.72938
555,82,3.94,1,144,0,43,27,0.27,3,0.06,435,-62.6111
556,177,7.80,1,144,0,43,31,0.31,6,0.12,434,-62.48648
557,545,-38.47,2,144,1,43,112,1.12,86,1.72,435,-62.45513
558,0,-3.00,0,144,0,43,0,0.00,0,0.00,434,-62.34858
559,77,-3.57,1,144,0,43,26,0.26,13,0.26,433,-62.2456
560,50,1.92,1,144,0,43,9,0.09,2,0.04,433,-62.1325
561,805,-4.12,5,144,2,43,206,2.06,74,1.48,433,-62.04988
562,532,25.83,5,144,1,43,150,1.50,37,0.74,433,-61.90781
563,1037,-61.19,4,144,1,43,183,1.83,168,3.36,434,-61.92483
564,767,-6.49,1,144,1,43,154,1.54,54,1.08,435,-61.83655
565,47,18.38,1,144,1,43,8,0.08,6,0.12,434,-61.70027
566,353,-14.60,3,144,0,43,89,0.89,35,0.70,434,-61.62354
567,173,21.23,2,144,1,43,44,0.44,16,0.32,434,-61.48531
568,1023,-167.68,1,144,1,43,269,2.69,238,4.76,435,-61.69072
569,349,-37.87,1,144,0,43,69,0.69,51,1.02,435,-61.65308
570,121,-0.99,0,144,0,43,19,0.19,12,0.24,434,-61.54742
571,297,8.34,2,144,1,43,39,0.39,46,0.92,434,-61.43382
572,266,28.06,1,144,1,43,28,0.28,7,0.14,434,-61.28337
573,97,1.99,1,144,0,43,25,0.25,5,0.10,433,-61.17478
574,414,-18.29,1,144,0,43,55,0.55,40,0.80,433,-61.10364
575,66,2.70,1,142,0,43,3,0.03,4,0.08,432,-60.99409
576,610,-36.11,4,144,0,43,130,1.30,95,1.90,433,-60.96127
577,468,-35.46,2,144,0,43,114,1.14,82,1.64,433,-60.92429
578,690,-9.01,2,144,0,43,64,0.64,55,1.10,433,-60.83989
579,1128,-96.48,1,144,1,43,224,2.24,228,4.56,434,-60.91839
580,430,13.80,5,144,0,43,102,1.02,63,1.26,434,-60.79948
581,363,15.47,2,144,1,43,67,0.67,18,0.36,434,-60.67638
582,30,17.69,0,144,1,43,3,0.03,1,0.02,433,-60.54581
583,172,0.69,0,144,0,43,14,0.14,7,0.14,433,-60.44125
584,302,25.20,0,144,1,43,21,0.21,14,0.28,433,-60.29942
585,364,-9.41,1,144,0,43,48,0.48,24,0.48,433,-60.21526
586,0,-3.00,0,144,0,43,0,0.00,0,0.00,432,-60.11762
587,56,2.15,1,144,0,43,7,0.07,2,0.04,431,-60.01292
588,406,-5.29,2,144,0,43,51,0.51,31,0.62,431,-59.92413
589,231,2.15,0,144,0,43,33,0.33,15,0.30,431,-59.81982
590,86,1.18,1,144,0,43,15,0.15,9,0.18,430,-59.71816
591,49,-3.27,0,144,0,43,22,0.22,5,0.10,430,-59.62319
592,115,2.51,1,144,0,43,26,0.26,10,0.20,429,-59.52019
593,823,-18.61,2,144,1,43,142,1.42,78,1.56,430,-59.4625
594,297,4.05,2,144,0,43,22,0.22,37,0.74,430,-59.35952
595,827,-31.27,4,144,1,43,210,2.10,140,2.80,430,-59.32912
596,337,-15.17,3,144,0,43,79,0.79,48,0.96,430,-59.26146
597,56,4.52,1,144,0,43,9,0.09,1,0.02,429,-59.15597
598,795,-1.16,5,144,0,43,160,1.60,28,0.56,430,-59.0684
599,90,0.65,2,144,0,43,30,0.30,13,0.26,430,-58.97195
600,172,4.56,1,144,0,43,41,0.41,14,0.28,429,-58.86838
601,652,-38.91,1,144,1,43,127,1.27,97,1.94,429,-58.84553
602,287,1.32,3,144,1,43,87,0.87,54,1.08,429,-58.75616
603,366,14.43,2,144,1,43,27,0.27,26,0.52,429,-58.64226
604,680,-100.17,1,144,0,43,159,1.59,100,2.00,430,-58.71811
605,88,5.27,1,144,0,43,13,0.13,6,0.12,429,-58.6139
606,149,27.57,1,144,1,43,12,0.12,10,0.20,429,-58.47719
607,155,0.46,2,144,0,43,16,0.16,34,0.68,428,-58.38376
608,261,21.92,1,144,1,43,43,0.43,18,0.36,428,-58.25795
609,32,25.17,2,144,1,43,8,0.08,8,0.16,427,-58.12746
610,53,-0.27,0,144,0,43,5,0.05,1,0.02,427,-58.03272
611,402,11.59,2,144,1,43,80,0.80,54,1.08,426,-57.92792
612,205,36.89,4,144,1,43,53,0.53,12,0.24,426,-57.78259
613,85,2.32,1,144,0,43,15,0.15,9,0.18,426,-57.68622
614,566,-16.94,4,144,0,43,131,1.31,81,1.62,426,-57.62915
615,440,-1.44,0,144,1,43,62,0.62,34,0.68,426,-57.54368
616,123,-0.82,1,144,0,43,24,0.24,12,0.24,425,-57.45351
617,92,-1.94,1,144,0,43,26,0.26,9,0.18,425,-57.36538
618,65,-4.32,0,144,0,43,8,0.08,8,0.16,424,-57.27993
619,547,10.06,3,144,1,43,107,1.07,59,1.18,424,-57.1819
620,77,4.26,1,144,0,43,8,0.08,5,0.10,424,-57.08421
621,182,22.10,2,144,1,43,42,0.42,13,0.26,423,-56.96378
622,448,-5.94,1,144,0,43,49,0.49,23,0.46,423,-56.8844
623,54,-1.40,0,144,0,43,5,0.05,2,0.04,423,-56.79548
624,127,15.14,1,144,1,43,18,0.18,4,0.08,422,-56.68545
625,135,20.19,1,144,1,43,13,0.13,10,0.20,422,-56.56782
626,754,-53.95,2,144,1,43,176,1.76,103,2.06,422,-56.57567
627,82,-7.81,0,144,0,43,14,0.14,15,0.30,422,-56.4986
628,419,18.86,2,144,1,43,46,0.46,40,0.80,422,-56.38652
629,221,22.82,2,144,1,43,21,0.21,29,0.58,422,-56.26777
630,72,5.58,2,144,0,43,28,0.28,3,0.06,421,-56.17235
631,457,-13.09,1,144,1,43,94,0.94,63,1.26,421,-56.11235
632,338,14.75,3,144,1,43,34,0.34,49,0.98,421,-56.00929
633,98,8.06,2,144,0,43,22,0.22,5,0.10,420,-55.91077
634,1253,-90.38,2,144,1,43,322,3.22,117,2.34,422,-55.97977
635,123,12.01,2,144,0,43,13,0.13,11,0.22,421,-55.87543
636,777,-20.91,3,144,1,43,200,2.00,77,1.54,422,-55.83296
637,60,21.44,1,144,1,43,9,0.09,5,0.10,421,-55.71669
638,1792,-395.46,3,144,1,43,359,3.59,345,6.90,423,-56.27256
639,164,27.70,1,144,1,43,27,0.27,5,0.10,423,-56.14645
640,477,-8.22,3,144,0,43,116,1.16,24,0.48,423,-56.07738
641,36,-0.71,0,144,0,43,6,0.06,4,0.08,423,-55.99122
642,306,20.71,3,144,1,43,55,0.55,45,0.90,422,-55.88087
643,117,28.57,2,144,1,43,22,0.22,8,0.16,422,-55.7559
644,71,17.80,3,144,0,43,21,0.21,2,0.04,421,-55.6453
645,67,-2.41,0,144,0,43,9,0.09,5,0.10,421,-55.56307
646,903,-61.04,1,144,0,43,214,2.14,70,1.40,422,-55.5781
647,92,18.90,0,144,1,43,12,0.12,4,0.08,421,-55.4669
648,467,14.67,2,144,1,43,58,0.58,47,0.94,421,-55.36673
649,317,-26.52,1,144,0,43,65,0.65,39,0.78,421,-55.32556
650,566,42.47,3,144,2,43,50,0.50,31,0.62,421,-55.1872
651,703,-20.76,3,144,0,43,150,1.50,93,1.86,422,-55.14267
652,93,0.82,0,144,0,43,11,0.11,5,0.10,421,-55.05716
653,26,19.86,1,144,1,43,7,0.07,1,0.02,420,-54.94719
654,776,5.23,4,144,1,43,146,1.46,52,1.04,421,-54.8668
655,340,3.99,1,144,1,43,70,0.70,40,0.80,421,-54.78385
656,0,-3.00,0,144,0,43,0,0.00,0,0.00,420,-54.70491
657,218,17.06,0,144,1,43,16,0.16,15,0.30,420,-54.59992
658,329,30.92,2,144,1,43,36,0.36,12,0.24,420,-54.47652
659,656,-109.58,2,144,0,43,179,1.79,163,3.26,420,-54.5699
660,124,30.86,1,143,1,43,28,0.28,9,0.18,420,-54.44574
661,64,1.44,0,144,0,43,20,0.20,1,0.02,419,-54.36153
662,230,3.78,2,144,0,43,53,0.53,4,0.08,419,-54.27672
663,52,9.76,2,144,0,43,18,0.18,1,0.02,418,-54.18252
664,629,-41.64,1,144,1,43,130,1.30,101,2.02,419,-54.17318
665,84,7.08,1,144,0,43,17,0.17,4,0.08,418,-54.08249
666,52,-2.89,1,144,0,43,9,0.09,13,0.26,418,-54.0072
667,161,1.15,1,144,0,43,36,0.36,16,0.32,417,-53.92657
668,93,-13.31,0,144,0,43,20,0.20,24,0.48,417,-53.86678
669,3176,-137.93,2,144,2,43,500,5.00,253,5.06,421,-54.01651
670,62,2.68,1,144,0,43,6,0.06,2,0.04,420,-53.93306
671,177,23.51,2,144,0,43,17,0.17,8,0.16,420,-53.82021
672,131,6.44,1,144,0,43,9,0.09,10,0.20,419,-53.732
673,411,45.49,3,144,2,43,68,0.68,21,0.42,419,-53.59621
674,282,22.82,1,144,1,43,49,0.49,18,0.36,419,-53.48858
675,0,-3.00,0,144,0,43,0,0.00,0,0.00,419,-53.41378
676,320,21.38,3,144,1,43,46,0.46,20,0.40,419,-53.31094
677,72,-0.07,0,144,0,43,8,0.08,3,0.06,418,-53.2325
678,72,-1.35,0,144,0,43,11,0.11,2,0.04,417,-53.1562
679,619,35.69,4,144,1,43,106,1.06,23,0.46,418,-53.0351
680,226,1.29,2,144,0,43,29,0.29,20,0.40,417,-52.95827
681,122,25.86,1,144,1,43,12,0.12,4,0.08,417,-52.84726
682,36,20.53,1,144,1,43,7,0.07,1,0.02,417,-52.74423
683,155,-1.69,0,144,0,43,23,0.23,9,0.18,416,-52.67008
684,705,47.48,5,144,2,43,152,1.52,13,0.26,417,-52.53814
685,50,4.06,1,144,0,43,4,0.04,3,0.06,416,-52.45667
686,43,7.11,1,144,0,43,8,0.08,2,0.04,415,-52.37102
687,73,-3.38,0,144,0,43,6,0.06,12,0.24,415,-52.30015
688,0,-3.00,0,144,0,43,0,0.00,0,0.00,414,-52.22849
689,370,-20.58,1,144,0,43,82,0.82,38,0.76,414,-52.18586
690,240,20.94,2,144,0,43,37,0.37,14,0.28,414,-52.08283
691,0,-3.00,0,144,0,43,0,0.00,0,0.00,413,-52.0118
692,94,5.39,2,144,0,43,27,0.27,11,0.22,413,-51.93157
693,71,0.78,1,144,0,43,5,0.05,9,0.18,412,-51.85685
694,122,0.60,0,144,0,43,9,0.09,1,0.02,412,-51.78142
695,182,58.25,3,144,2,43,30,0.30,6,0.12,412,-51.6334
696,110,1.74,0,144,0,43,18,0.18,4,0.08,411,-51.55709
697,468,-33.31,3,144,0,43,120,1.20,91,1.82,411,-51.53823
698,1109,-125.19,3,144,2,43,346,3.46,259,5.18,412,-51.66577
699,198,36.95,2,144,1,43,24,0.24,14,0.28,412,-51.54505
700,250,16.96,1,144,0,43,26,0.26,17,0.34,412,-51.44904
701,96,24.04,2,144,1,43,35,0.35,12,0.24,411,-51.3475
702,753,-204.14,1,144,0,43,198,1.98,267,5.34,412,-51.57656
703,187,19.72,0,144,1,43,42,0.42,22,0.44,412,-51.47967
704,240,20.82,1,144,1,43,32,0.32,8,0.16,411,-51.38194
705,92,7.69,2,144,0,43,29,0.29,2,0.04,411,-51.30059
706,0,-3.00,0,144,0,43,0,0.00,0,0.00,410,-51.23218
707,578,-16.29,3,144,1,43,111,1.11,86,1.72,411,-51.19299
708,795,-26.52,3,144,1,43,211,2.11,106,2.12,411,-51.17035
709,64,-1.35,0,144,0,43,11,0.11,1,0.02,411,-51.10027
710,521,5.84,1,144,1,43,84,0.84,41,0.82,411,-51.02667
711,31,3.52,1,144,0,43,13,0.13,2,0.04,410,-50.95118
712,550,-45.39,3,144,1,43,158,1.58,92,1.84,410,-50.95435
713,172,-6.70,1,144,0,43,34,0.34,17,0.34,410,-50.89421
714,213,45.15,2,144,2,43,35,0.35,9,0.18,410,-50.76889
715,181,16.23,2,144,0,43,19,0.19,4,0.08,409,-50.67751
716,75,0.41,0,144,0,43,6,0.06,2,0.04,409,-50.60629
717,638,-4.18,1,144,1,43,110,1.10,55,1.10,409,-50.54883
718,341,13.78,3,144,1,43,69,0.69,33,0.66,409,-50.46727
719,34,18.33,0,144,1,43,4,0.04,2,0.04,409,-50.37493
720,783,-20.18,4,144,1,43,172,1.72,100,2.00,409,-50.34524
721,0,-3.00,0,144,0,43,0,0.00,0,0.00,409,-50.27958
722,606,7.81,2,144,0,43,76,0.76,46,0.92,409,-50.20336
723,280,18.65,0,144,1,43,23,0.23,21,0.42,409,-50.11225
724,47,-2.33,0,144,0,43,3,0.03,2,0.04,408,-50.04634
725,410,3.44,1,144,1,43,70,0.70,46,0.92,408,-49.97897
726,288,32.89,3,144,1,43,31,0.31,16,0.32,408,-49.87177
727,992,-86.02,4,144,1,43,215,2.15,170,3.40,409,-49.93615
728,153,-2.20,0,144,0,43,25,0.25,7,0.14,409,-49.87112
729,1277,11.37,3,144,2,43,262,2.62,112,2.24,410,-49.80302
730,368,1.55,2,144,1,43,84,0.84,35,0.70,410,-49.73986
731,145,16.92,3,144,0,43,27,0.27,6,0.12,409,-49.65205
732,138,-16.88,1,144,0,43,27,0.27,17,0.34,409,-49.60907
733,260,-31.07,2,144,0,43,67,0.67,65,1.30,409,-49.58835
734,491,17.24,4,144,1,43,104,1.04,49,0.98,409,-49.50701
735,89,-1.92,0,144,0,43,10,0.10,11,0.22,408,-49.4427
736,1210,-76.78,1,144,1,43,220,2.20,99,1.98,409,-49.48962
737,181,25.95,2,144,1,43,22,0.22,19,0.38,409,-49.39312
738,0,-3.00,0,144,0,43,0,0.00,0,0.00,409,-49.33026
739,928,-56.06,3,144,1,43,231,2.31,125,2.50,409,-49.35184
740,83,2.51,1,144,0,43,19,0.19,6,0.12,409,-49.28311
741,770,16.32,4,144,1,43,108,1.08,60,1.20,409,-49.20453
742,121,2.22,1,144,0,43,13,0.13,13,0.26,409,-49.13669
743,222,-17.81,0,144,0,43,68,0.68,26,0.52,409,-49.09615
744,407,2.53,0,144,1,43,75,0.75,27,0.54,409,-49.03161
745,340,-11.63,1,144,0,43,54,0.54,35,0.70,409,-48.984
746,0,-3.00,0,144,0,43,0,0.00,0,0.00,408,-48.92236
747,257,26.01,3,144,1,43,45,0.45,17,0.34,408,-48.82901
748,76,1.80,1,144,0,43,13,0.13,6,0.12,407,-48.76259
749,65,-5.72,0,144,0,43,17,0.17,8,0.16,407,-48.70557
750,2251,-339.78,8,144,1,43,609,6.09,577,11.54,409,-49.12768
751,170,13.13,2,144,0,43,15,0.15,13,0.26,409,-49.04718
752,222,33.91,2,144,1,43,20,0.20,12,0.24,409,-48.94239
753,40,15.28,0,144,1,43,8,0.08,2,0.04,408,-48.86036
754,134,-1.44,0,144,0,43,14,0.14,9,0.18,408,-48.7979
